Symbol,Date,Open,High,Low,Close,Volume
AAL,05 Aug 2019,28.97,28.97,28,28.53,8948900
AAME,05 Aug 2019,2.2345,2.345,2.2345,2.345,1100
AAOI,05 Aug 2019,9.58,9.855,9.47,9.8,565700
AAON,05 Aug 2019,45.66,46.955,45.38,45.96,193000
AAPL,05 Aug 2019,197.99,198.649,192.58,193.34,52392900
AAWW,05 Aug 2019,32.07,32.72,30.82,31.02,630400
AAXJ,05 Aug 2019,63.91,63.94,62.7,63.06,4305200
AAXN,05 Aug 2019,67.58,67.58,64.26,65.91,756500
ABCB,05 Aug 2019,37.34,37.4,36.25,36.73,427400
ABDC,05 Aug 2019,8.3093,8.3188,8.25,8.28,11400
ABEO,05 Aug 2019,2.35,2.49,2.3,2.44,604900
ABIL,05 Aug 2019,0.7523,0.7523,0.65,0.72,28800
ABIO,05 Aug 2019,6.2,6.62,6.0567,6.54,50900
ABMD,05 Aug 2019,207.18,212.745,201.4908,204.53,1524700
ABTX,05 Aug 2019,31.78,32.23,31.39,31.8,66600
ABUS,05 Aug 2019,1.67,1.76,1.55,1.6,207900
ACAD,05 Aug 2019,28.1,29.08,27.87,28.59,1671800
ACBI,05 Aug 2019,17.69,18.12,17.25,17.49,151300
ACER,05 Aug 2019,2.68,2.68,2.495,2.55,156900
ACGL,05 Aug 2019,38.31,38.5,37.57,37.76,1504700
ACGLO,05 Aug 2019,25.618,25.618,25.37,25.48,19200
ACGLP,05 Aug 2019,24.6,24.6,24.5012,24.56,55000
ACHC,05 Aug 2019,28.51,28.8575,28.18,28.58,551400
ACHN,05 Aug 2019,4.34,4.6,4.27,4.5,1749500
ACHV,05 Aug 2019,1.79,1.7901,1.61,1.68,97600
ACIA,05 Aug 2019,66.03,66.48,64.98,64.98,2522700
ACIU,05 Aug 2019,5.55,5.5782,5.25,5.25,98400
ACIW,05 Aug 2019,30.69,30.69,29.53,29.93,943200
ACLS,05 Aug 2019,15.35,15.35,14.73,15.09,209800
ACMR,05 Aug 2019,15.96,16.14,15.43,15.72,74300
ACNB,05 Aug 2019,37.08,37.4741,35.6,35.6,9700
ACOR,05 Aug 2019,3.12,3.16,2.75,2.92,5144400
ACRS,05 Aug 2019,1.12,1.15,1.05,1.07,467400
ACRX,05 Aug 2019,2.34,2.47,2.315,2.41,1294500
ACST,05 Aug 2019,2.35,2.37,2.02,2.12,2875400
ACT,05 Aug 2019,24.49,24.49,23.75,23.7723,2800
ACTG,05 Aug 2019,3.05,3.05,2.9,2.95,89000
ACTT,05 Aug 2019,9.64,9.82,9.64,9.82,106800
ACTTU,05 Aug 2019,10.21,10.21,10.2,10.2,110600
ACWI,05 Aug 2019,71.32,71.32,69.915,70.37,6066100
ACWX,05 Aug 2019,44.4,44.4,43.725,43.95,2634700
ADAP,05 Aug 2019,2.51,2.56,2.07,2.2,822300
ADBE,05 Aug 2019,285.04,286.87,276.78,280.36,4292500
ADES,05 Aug 2019,12.69,12.69,12.3,12.33,99800
ADI,05 Aug 2019,109.44,109.85,106.14,107.63,3642300
ADIL,05 Aug 2019,1.85,1.85,1.4,1.65,157800
ADILW,05 Aug 2019,0.33,0.33,0.33,0.33,1000
ADMA,05 Aug 2019,3.45,3.46,3.25,3.26,642600
ADMP,05 Aug 2019,0.98,0.99,0.94,0.9593,463400
ADMS,05 Aug 2019,6,6.05,5.9,6,485000
ADP,05 Aug 2019,162.71,163.43,158.73,159.75,4644800
ADPT,05 Aug 2019,36.63,36.71,34.11,35.12,689100
ADRA,05 Aug 2019,29.47,29.47,29.47,29.47,300
ADRD,05 Aug 2019,20.48,20.48,20.34,20.37,32300
ADRE,05 Aug 2019,37.02,37.0704,36.528,36.55,7300
ADRO,05 Aug 2019,1.33,1.35,1.25,1.26,330300
ADRU,05 Aug 2019,20,20,20,20,700
ADSK,05 Aug 2019,143.58,144.05,141.06,143.57,3382100
ADTN,05 Aug 2019,10.58,10.86,10.5,10.79,287500
ADUS,05 Aug 2019,78.69,79.21,74.79,76.71,119800
ADVM,05 Aug 2019,11.01,11.44,10.89,11.23,1175700
ADXS,05 Aug 2019,0.484,0.49,0.46,0.4641,461200
AEGN,05 Aug 2019,18.12,19,17.92,18.95,168200
AEHR,05 Aug 2019,1.29,1.3989,1.29,1.345,46800
AEIS,05 Aug 2019,52.97,53.59,51.05,51.3,507500
AEMD,05 Aug 2019,0.225,0.235,0.2191,0.2216,40900
AERI,05 Aug 2019,21.46,21.625,20.88,21.26,668600
AEY,05 Aug 2019,1.78,1.78,1.7,1.74,1800
AEYE,05 Aug 2019,6.27,6.48,5.7,5.9,44300
AEZS,05 Aug 2019,2.28,2.2914,2.03,2.1,157400
AFH,05 Aug 2019,0.4195,0.44,0.3803,0.4075,146200
AFIN,05 Aug 2019,11.76,11.7887,11.26,11.47,548400
AFINP,05 Aug 2019,25.6,25.6,25.4368,25.54,21600
AFMD,05 Aug 2019,2.9,2.9,2.68,2.69,742100
AFYA,05 Aug 2019,25.98,26.3457,25.01,25.69,164400
AGBA,05 Aug 2019,10,10,10,10,200
AGEN,05 Aug 2019,2.28,2.3185,2.135,2.17,1146500
AGFS,05 Aug 2019,1.43,1.43,1.36,1.43,96700
AGFSW,05 Aug 2019,0.0186,0.0186,0.0186,0.0186,1000
AGIO,05 Aug 2019,41.12,41.17,39.03,39.27,1013900
AGLE,05 Aug 2019,8.72,8.72,8.1,8.14,152900
AGMH,05 Aug 2019,16.1,16.1,15,15.02,11300
AGNC,05 Aug 2019,17.11,17.17,16.75,16.87,4996000
AGNCB,05 Aug 2019,25.5,25.54,25.45,25.45,24300
AGNCM,05 Aug 2019,25.6,25.6,25.35,25.46,34800
AGNCN,05 Aug 2019,25.88,25.9376,25.8,25.85,45700
AGRX,05 Aug 2019,1,1.05,0.9831,1.01,766800
AGTC,05 Aug 2019,3.96,3.96,3.785,3.91,30200
AGYS,05 Aug 2019,24.25,24.85,24.09,24.77,157300
AGZD,05 Aug 2019,47.75,47.75,47.59,47.59,3700
AIA,05 Aug 2019,56.49,56.49,55.25,55.4,48300
AIHS,05 Aug 2019,1.1,1.45,1.02,1.25,270400
AIMC,05 Aug 2019,25.73,25.73,24.63,24.98,624700
AIMT,05 Aug 2019,18.81,18.81,18.39,18.73,563000
AINV,05 Aug 2019,16.1,16.1507,15.79,15.85,528700
AIQ,05 Aug 2019,15.76,15.76,15.4562,15.55,9900
AIRG,05 Aug 2019,11.68,11.87,11.34,11.4,89500
AIRR,05 Aug 2019,25.03,25.05,24.62,24.71,35200
AIRT,05 Aug 2019,18.48,19,18.48,18.69,1800
AIRTP,05 Aug 2019,2.37,2.54,2.37,2.39,23700
AKAM,05 Aug 2019,86.56,86.95,82.99,84.01,2371200
AKBA,05 Aug 2019,3.66,3.74,3.52,3.55,1532100
AKCA,05 Aug 2019,20.5,20.95,19.08,19.61,363100
AKER,05 Aug 2019,0.44,0.44,0.4111,0.4214,83800
AKRO,05 Aug 2019,25.19,25.75,23.58,24.31,49100
AKRX,05 Aug 2019,3.45,3.45,3.11,3.14,1939000
AKTS,05 Aug 2019,5.61,5.61,5.41,5.5,310500
AKTX,05 Aug 2019,1.81,1.8235,1.73,1.78,31700
ALBO,05 Aug 2019,25.03,25.8,24.23,24.91,82000
ALCO,05 Aug 2019,31.85,31.85,30.02,30.02,8100
ALDX,05 Aug 2019,5.34,5.4,5.01,5.16,133300
ALEC,05 Aug 2019,20,20.363,18,18.4,280000
ALGN,05 Aug 2019,194.4,194.4,186.29,188.37,2319800
ALGR,05 Aug 2019,10.11,10.11,10.1,10.1,200
ALGT,05 Aug 2019,145.31,146.28,142.88,145.71,180500
ALIM,05 Aug 2019,0.6,0.6,0.5715,0.5726,135000
ALJJ,05 Aug 2019,1.58,1.65,1.54,1.5999,20300
ALKS,05 Aug 2019,21.93,21.98,20.935,21.48,2168200
ALLK,05 Aug 2019,60.34,73.25,60.34,65.26,8531100
ALLO,05 Aug 2019,29.05,29.96,28.415,29.43,540100
ALLT,05 Aug 2019,7.08,7.11,7.0501,7.08,112600
ALNA,05 Aug 2019,4.16,4.1712,3.72,3.83,43600
ALNY,05 Aug 2019,72.75,73.5,70.9,71.41,956200
ALOT,05 Aug 2019,23,23.03,21.46,21.77,24200
ALPN,05 Aug 2019,4.0301,4.2699,3.82,3.9024,10400
ALRM,05 Aug 2019,46.98,47.52,46.4,46.85,720200
ALRN,05 Aug 2019,0.5528,0.5528,0.5286,0.5328,195600
ALSK,05 Aug 2019,1.85,1.9,1.78,1.78,70700
ALT,05 Aug 2019,2.22,2.31,2.2,2.23,182000
ALTM,05 Aug 2019,2.95,3.01,2.9,2.98,980500
ALTR,05 Aug 2019,39.51,39.98,39.15,39.69,417400
ALTY,05 Aug 2019,15,15,14.55,14.61,30300
ALXN,05 Aug 2019,110.45,110.6838,106.79,107.9,2680400
ALYA,05 Aug 2019,2.95,2.95,2.75,2.76,4400
AMAG,05 Aug 2019,8.59,8.97,8.51,8.9,899900
AMAL,05 Aug 2019,16.38,16.59,15.97,15.97,15200
AMAT,05 Aug 2019,46.2,46.2,44.97,45.46,12069900
AMBA,05 Aug 2019,45.29,45.53,44.1,44.59,354600
AMBC,05 Aug 2019,18.09,18.195,17.71,17.89,249300
AMBCW,05 Aug 2019,7.6,7.69,7.6,7.69,1700
AMCA,05 Aug 2019,27.82,27.82,27.4818,27.4818,2300
AMCIU,05 Aug 2019,10.2,10.24,10.2,10.24,600
AMCIW,05 Aug 2019,0.32,0.32,0.32,0.32,5500
AMCX,05 Aug 2019,52.45,52.62,51.6,52.43,436500
AMD,05 Aug 2019,28.26,28.49,27.65,27.99,74333200
AMED,05 Aug 2019,130.11,133.11,128.1903,130.83,569300
AMEH,05 Aug 2019,14.73,14.93,14.35,14.52,36300
AMGN,05 Aug 2019,185.58,185.96,180.52,181.5,4060000
AMKR,05 Aug 2019,8.89,8.985,8.64,8.86,1138000
AMNB,05 Aug 2019,35.2,35.86,35,35.01,25600
AMOT,05 Aug 2019,39.66,39.78,36.81,37.86,70400
AMPH,05 Aug 2019,19.53,20.24,19.09,19.36,146300
AMRB,05 Aug 2019,13.35,13.6799,12.71,12.82,52300
AMRH,05 Aug 2019,0.2815,0.294,0.28,0.285,509700
AMRK,05 Aug 2019,13.78,13.84,13.4987,13.4987,6700
AMRN,05 Aug 2019,17,17,16.37,16.8,9491700
AMRS,05 Aug 2019,2.75,2.869,2.67,2.82,697000
AMSC,05 Aug 2019,7.84,8.03,7.3,7.51,211900
AMSF,05 Aug 2019,64.76,65.74,63.075,64.28,146200
AMSWA,05 Aug 2019,13.47,13.47,13.11,13.3,66900
AMTB,05 Aug 2019,17.61,18.23,17.33,17.87,64800
AMTBB,05 Aug 2019,15.501,15.84,14.3418,15.5,2300
AMTD,05 Aug 2019,48.15,48.42,46.39,46.77,2846900
AMTX,05 Aug 2019,0.94,1,0.8283,1,28300
AMWD,05 Aug 2019,79.45,80.265,76.62,77.96,140500
AMZN,05 Aug 2019,1770.22,1788.668,1748.78,1765.13,6058200
ANAB,05 Aug 2019,51.11,51.11,49.84,50.11,242500
ANAT,05 Aug 2019,117.07,117.14,113.52,115.35,42500
ANCN,05 Aug 2019,3.15,3.33,2.73,3.25,75800
ANDE,05 Aug 2019,25.32,25.32,24.29,24.64,93900
ANGI,05 Aug 2019,13.14,13.15,12.92,13.02,1433300
ANGO,05 Aug 2019,20.01,20.01,19.2,19.43,260600
ANIK,05 Aug 2019,54.7,54.88,53.48,54.46,218500
ANIP,05 Aug 2019,82.92,83.47,80.56,82.54,117800
ANIX,05 Aug 2019,4.5,4.6,4.35,4.43,45200
ANSS,05 Aug 2019,190.59,193.045,186.81,190.15,1002400
ANTE,05 Aug 2019,1.1514,1.24,1.1514,1.24,800
ANY,05 Aug 2019,1.38,1.46,1.3169,1.3267,8400
AOBC,05 Aug 2019,9,9.29,8.6287,8.83,990800
AOSL,05 Aug 2019,9.26,9.333,8.98,9.18,66000
APDN,05 Aug 2019,0.33,0.33,0.2815,0.292,200000
APDNW,05 Aug 2019,0.0049,0.0049,0.0049,0.0049,4100
APEI,05 Aug 2019,31.63,32.16,31.42,31.95,89300
APEN,05 Aug 2019,2.82,2.82,2.61,2.63,4200
APEX,05 Aug 2019,1.38,1.4247,1.35,1.4139,21000
APLS,05 Aug 2019,26.9,27.04,25.19,25.25,479400
APLT,05 Aug 2019,9.02,9.48,8.525,8.92,11100
APM,05 Aug 2019,18.7,18.7,15,15,6100
APOG,05 Aug 2019,38.41,38.62,37.58,38.01,115500
APOP,05 Aug 2019,0.5562,0.5775,0.5,0.5,88500
APPF,05 Aug 2019,95.2,96.27,93.02,94.8,274200
APPN,05 Aug 2019,38.37,39.08,37.2511,38.95,602100
APPS,05 Aug 2019,5.6,5.7,5.4338,5.66,3104900
APTO,05 Aug 2019,2.37,2.4227,2.23,2.28,248300
APTX,05 Aug 2019,3.35,3.72,3.35,3.67,151000
APVO,05 Aug 2019,0.92,0.93,0.903,0.906,343500
APWC,05 Aug 2019,2.05,2.0602,2.05,2.0602,400
APYX,05 Aug 2019,6.9,7.135,6.55,6.68,118900
AQB,05 Aug 2019,3.25,3.27,3.1001,3.24,380800
AQMS,05 Aug 2019,1.64,1.64,1.52,1.56,741300
AQST,05 Aug 2019,3.24,3.24,2.96,3.13,36000
ARAV,05 Aug 2019,6.01,6.7,6.01,6.2,8900
ARAY,05 Aug 2019,3.78,3.84,3.61,3.63,695100
ARCB,05 Aug 2019,28.33,28.74,27.36,27.73,221000
ARCC,05 Aug 2019,18.41,18.48,17.96,18.06,3344300
ARCE,05 Aug 2019,45.3,45.63,43.8,44.67,38000
ARCT,05 Aug 2019,11.11,12.4,10.6599,10.97,50900
ARDS,05 Aug 2019,8.3924,8.3924,8.02,8.02,1300
ARDX,05 Aug 2019,2.28,2.34,2.19,2.2,129800
AREC,05 Aug 2019,2.3501,2.7779,2.3501,2.47,3600
AREX,05 Aug 2019,0.2699,0.2699,0.25,0.2504,320200
ARGX,05 Aug 2019,137.84,138.815,131.41,133,203500
ARKR,05 Aug 2019,20.1,20.1,20,20,300
ARLP,05 Aug 2019,17.38,17.38,16.97,17.08,594000
ARNA,05 Aug 2019,60.12,61.08,59.0044,60.12,665100
AROW,05 Aug 2019,32.6,32.62,32.1,32.3,32500
ARPO,05 Aug 2019,0.755,0.755,0.7,0.738,64000
ARQL,05 Aug 2019,9.86,9.93,9.41,9.47,2075300
ARTL,05 Aug 2019,3.02,3.13,2.76,2.76,52700
ARTLW,05 Aug 2019,0.78,0.78,0.73,0.77,2500
ARTNA,05 Aug 2019,35.64,35.64,34.71,34.85,19200
ARTW,05 Aug 2019,2.13,2.1595,2.09,2.1595,12700
ARTX,05 Aug 2019,2.09,2.16,2.05,2.11,147000
ARVN,05 Aug 2019,23.04,24.29,22.5,22.75,200400
ARWR,05 Aug 2019,28.45,28.72,27.24,27.24,1701800
ASET,05 Aug 2019,28.62,28.62,28.46,28.6,4500
ASLN,05 Aug 2019,3.11,3.2,2.6174,3.1015,20900
ASMB,05 Aug 2019,11.9,12.05,11.49,11.86,118900
ASML,05 Aug 2019,216.38,216.42,210.3009,212.13,693800
ASNA,05 Aug 2019,0.3142,0.3499,0.3,0.331,2041400
ASND,05 Aug 2019,114.8,117.05,108.2401,109.12,661700
ASPS,05 Aug 2019,20.09,20.41,18.33,19.04,85600
ASPU,05 Aug 2019,3.92,4.05,3.62,3.75,34800
ASRT,05 Aug 2019,2.95,2.99,2.76,2.85,777800
ASRV,05 Aug 2019,4.1,4.1152,4.1,4.1,1900
ASTC,05 Aug 2019,2.49,2.5083,2.331,2.37,8100
ASTE,05 Aug 2019,30.41,30.41,29.76,30.06,147900
ASUR,05 Aug 2019,8,8.1,7.69,7.92,345200
ASYS,05 Aug 2019,5.51,5.6,5.3736,5.56,41800
ATAX,05 Aug 2019,7.18,7.19,7.04,7.1,84300
ATEC,05 Aug 2019,4.99,5.3,4.75,5.18,944300
ATEX,05 Aug 2019,42.93,43.725,41.97,43.4,141900
ATHE,05 Aug 2019,0.95,1.01,0.95,0.95,9600
ATHX,05 Aug 2019,1.33,1.38,1.3,1.32,799600
ATIF,05 Aug 2019,2.95,3.4397,2.95,3.15,50200
ATIS,05 Aug 2019,1.43,1.4927,1.3301,1.37,105500
ATLC,05 Aug 2019,4.98,4.99,4.95,4.99,5400
ATLO,05 Aug 2019,26.71,26.71,26.16,26.18,10900
ATNI,05 Aug 2019,54.23,54.29,52.41,53.09,114400
