Symbol,Date,Open,High,Low,Close,Volume
AAL,25 Sep 2019,27.13,27.83,27.02,27.44,6399900
AAME,25 Sep 2019,2.6344,2.78,2.6344,2.77,1000
AAOI,25 Sep 2019,11.06,11.75,10.93,11.695,867400
AAON,25 Sep 2019,46.55,48.13,46.55,47.96,145600
AAPL,25 Sep 2019,218.55,221.5,217.1402,221.03,22481000
AAWW,25 Sep 2019,23.85,24.9344,23.76,24.74,585800
AAXJ,25 Sep 2019,66.52,66.99,66.31,66.91,812600
AAXN,25 Sep 2019,60.84,61.25,59.11,60.43,425200
ABCB,25 Sep 2019,39.5,40.08,39.4,39.86,444900
ABDC,25 Sep 2019,8.72,8.88,8.72,8.84,82000
ABEO,25 Sep 2019,2.76,2.8,2.55,2.59,564800
ABEOW,25 Sep 2019,0.37,0.37,0.37,0.37,100
ABIL,25 Sep 2019,0.57,0.6188,0.56,0.56,20500
ABIO,25 Sep 2019,5.45,5.52,5.37,5.4,11900
ABMD,25 Sep 2019,186.32,186.77,181.2,185.28,366600
ABTX,25 Sep 2019,32.49,33.29,32.33,33.145,92000
ABUS,25 Sep 2019,1.55,1.6,1.54,1.6,212000
ACAD,25 Sep 2019,39.23,40.71,38.8,39.21,1960900
ACBI,25 Sep 2019,17.75,18.02,17.75,17.98,98900
ACER,25 Sep 2019,3.198,3.3188,3.18,3.21,33400
ACGL,25 Sep 2019,41.33,42.03,41.225,41.97,1499300
ACGLO,25 Sep 2019,25.79,25.79,25.73,25.74,12900
ACGLP,25 Sep 2019,25.29,25.3,25.2,25.28,33000
ACHC,25 Sep 2019,31.94,32.27,31.63,32.16,599800
ACHN,25 Sep 2019,3.82,4.26,3.59,3.705,12028500
ACHV,25 Sep 2019,2.21,2.21,2.05,2.1,127100
ACIA,25 Sep 2019,63.89,64.587,63.89,64.39,267400
ACIU,25 Sep 2019,5.1,5.21,5.1,5.14,40800
ACIW,25 Sep 2019,30.37,31.55,30.2,31.47,806900
ACLS,25 Sep 2019,18.3,18.77,18.21,18.66,198600
ACMR,25 Sep 2019,14.32,14.58,14.06,14.58,43300
ACNB,25 Sep 2019,35.22,35.39,34.67,35.1,4700
ACOR,25 Sep 2019,3.2,3.27,3,3.12,1135200
ACRS,25 Sep 2019,1.25,1.37,1.21,1.33,1266800
ACRX,25 Sep 2019,2.28,2.3,2.2325,2.29,1086300
ACST,25 Sep 2019,2.01,2.09,2.01,2.03,415600
ACT,25 Sep 2019,23.56,23.5659,23.496,23.496,1300
ACTG,25 Sep 2019,2.69,2.79,2.63,2.76,103900
ACTT,25 Sep 2019,9.9,9.9,9.87,9.87,6000
ACTTU,25 Sep 2019,10.36,10.37,10.3599,10.37,1800
ACTTW,25 Sep 2019,0.97,0.97,0.97,0.97,22200
ACWI,25 Sep 2019,73.46,73.98,73.16,73.89,6669400
ACWX,25 Sep 2019,45.91,46.11,45.7396,46.04,2338800
ADAP,25 Sep 2019,1.56,1.71,1.55,1.67,137300
ADBE,25 Sep 2019,271.9,277.71,267.7269,277.43,3452500
ADES,25 Sep 2019,13.9,14.34,13.86,14.27,98600
ADI,25 Sep 2019,111.14,113.06,109.76,112.68,2395500
ADIL,25 Sep 2019,1.43,1.54,1.43,1.45,46400
ADILW,25 Sep 2019,0.2001,0.2001,0.2,0.2,24300
ADMA,25 Sep 2019,5.07,5.1,4.725,4.81,1335600
ADMP,25 Sep 2019,0.7511,0.7599,0.735,0.7432,476100
ADMS,25 Sep 2019,7.29,7.67,7.29,7.38,560700
ADP,25 Sep 2019,160.08,161.95,158.82,161.68,2371200
ADPT,25 Sep 2019,37.75,38.3,33.01,34.96,1080700
ADRA,25 Sep 2019,31.0693,31.18,31.0693,31.18,1000
ADRD,25 Sep 2019,20.96,20.9953,20.88,20.9811,1700
ADRE,25 Sep 2019,38.69,39,38.58,39,10300
ADRO,25 Sep 2019,1.08,1.15,1.07,1.09,856500
ADSK,25 Sep 2019,148.85,149.14,144.92,147.43,2027700
