Symbol,Date,Open,High,Low,Close,Volume
AAL,27 Mar 2019,30.27,31.2,30.15,30.94,6406900
AAME,27 Mar 2019,2.6,2.6,2.59,2.59,1600
AAOI,27 Mar 2019,12.39,12.49,11.77,12.2,752800
AAON,27 Mar 2019,43.39,44.99,43.19,44.93,170800
AAPL,27 Mar 2019,188.75,189.76,186.55,188.47,29840100
AAWW,27 Mar 2019,47.48,48.27,46.7,47.7,309800
AAXJ,27 Mar 2019,69.67,69.7937,69.19,69.42,660100
AAXN,27 Mar 2019,53.34,54.21,51.75,52.52,413200
ABCB,27 Mar 2019,34.27,34.57,33.97,34.34,286700
ABDC,27 Mar 2019,7.68,7.71,7.55,7.59,41300
ABEO,27 Mar 2019,7.45,7.5091,6.95,7.17,390200
ABEOW,27 Mar 2019,2.84,3.07,2.653,3.07,1700
ABIL,27 Mar 2019,1.7,1.75,1.6,1.68,458400
ABIO,27 Mar 2019,7.02,7.5618,6.84,6.8724,594000
ABMD,27 Mar 2019,286.6,289.06,272.17,276.39,1565200
ABTX,27 Mar 2019,33.33,33.55,32.98,33.41,78600
ABUS,27 Mar 2019,3.59,3.61,3.44,3.59,151100
ACAD,27 Mar 2019,26.9,27,25.91,26.24,822200
ACAMU,27 Mar 2019,10,10,10,10,3100
ACBI,27 Mar 2019,17.58,17.83,17.47,17.69,156700
ACER,27 Mar 2019,24,24.2,23.5,23.89,33000
ACGL,27 Mar 2019,31.97,32.26,31.96,32.07,3937800
ACGLO,27 Mar 2019,23.95,23.99,23.78,23.87,48300
ACGLP,27 Mar 2019,22.9,22.97,22.85,22.96,77000
ACHC,27 Mar 2019,29.64,29.9499,29.15,29.2,886300
ACHN,27 Mar 2019,2.99,3.04,2.87,2.91,710500
ACHV,27 Mar 2019,2.93,3.19,2.9,3.15,223600
ACIA,27 Mar 2019,53.18,55.57,52.5,55.35,1226700
ACIU,27 Mar 2019,4.84,5.05,4.77,5.02,362200
ACIW,27 Mar 2019,32.62,32.89,31.95,32.76,808900
ACLS,27 Mar 2019,19.85,20.22,19.58,19.84,173900
ACMR,27 Mar 2019,15.75,15.8714,14.86,15.08,75500
ACNB,27 Mar 2019,36.41,36.46,35.6161,35.8,6600
ACOR,27 Mar 2019,13.28,13.47,12.79,13.04,491100
ACRS,27 Mar 2019,6.1,6.2136,5.75,5.98,474600
ACRX,27 Mar 2019,3.17,3.25,3.05,3.24,2141000
ACST,27 Mar 2019,1.03,1.04,0.99,1.02,269900
ACT,27 Mar 2019,25.39,25.41,24.96,25.08,5000
ACTG,27 Mar 2019,3.25,3.26,3.18,3.2,138600
ACWI,27 Mar 2019,71.82,71.94,71.09,71.49,2407700
ACWX,27 Mar 2019,46.13,46.2,45.74,45.96,1053000
ADAP,27 Mar 2019,3.9,4.03,3.74,3.98,390200
ADBE,27 Mar 2019,265.53,265.97,259.04,262.34,2521500
ADES,27 Mar 2019,11.84,11.905,11.66,11.85,92900
ADI,27 Mar 2019,106.96,107.47,103.78,104.96,2621000
ADIL,27 Mar 2019,2.96,2.96,2.82,2.94,58000
ADILW,27 Mar 2019,0.36,0.36,0.36,0.36,0
ADMA,27 Mar 2019,3.4,3.55,3.22,3.54,825000
ADMP,27 Mar 2019,2.06,2.07,2.01,2.02,370200
ADMS,27 Mar 2019,7.48,7.5,7.12,7.2,348400
ADP,27 Mar 2019,156.42,157.26,154.99,156.79,1497000
ADRA,27 Mar 2019,31.1466,31.1466,31.1466,31.1466,300
ADRD,27 Mar 2019,21.42,21.4416,21.27,21.35,47600
ADRE,27 Mar 2019,40.5,40.6,40.287,40.43,2200
ADRO,27 Mar 2019,3.82,3.89,3.62,3.81,283600
ADRU,27 Mar 2019,20.97,20.97,20.97,20.97,400
ADSK,27 Mar 2019,155.65,156.1,151.15,153.1,1603400
ADTN,27 Mar 2019,14.14,14.14,13.75,14.02,150600
ADUS,27 Mar 2019,63.2,63.2,60.645,62.04,76600
ADVM,27 Mar 2019,5.47,5.47,4.97,5.16,253700
ADXS,27 Mar 2019,7.05,7.8,6.3,6.75,2669700
AEGN,27 Mar 2019,16.4,16.93,16.4,16.9,136300
AEHR,27 Mar 2019,1.38,1.4,1.36,1.4,12700
AEIS,27 Mar 2019,47.95,48.6,47.27,47.99,271600
AEMD,27 Mar 2019,0.95,0.95,0.925,0.94,44200
AERI,27 Mar 2019,44.91,45.18,43.8,44.19,392600
AEY,27 Mar 2019,1.38,1.38,1.3401,1.35,10200
AEYE,27 Mar 2019,9.2,9.75,9.05,9.23,17200
AEZS,27 Mar 2019,4.09,4.18,4,4.06,213000
AFH,27 Mar 2019,2.42,2.46,2.32,2.34,132900
AFIN,27 Mar 2019,10.71,10.7864,10.6,10.7,301500
AFMD,27 Mar 2019,4.2,4.43,4.03,4.17,2019600
AGEN,27 Mar 2019,2.95,2.98,2.77,2.88,872500
AGFS,27 Mar 2019,3.32,3.4,3.2225,3.28,105900
AGFSW,27 Mar 2019,0.06,0.06,0.05,0.05,19500
AGIO,27 Mar 2019,65.96,65.96,63.74,63.83,353500
AGLE,27 Mar 2019,7.87,7.985,7.585,7.88,702300
AGMH,27 Mar 2019,19.905,19.91,19.905,19.91,500
AGNC,27 Mar 2019,18.12,18.17,18.06,18.14,7302200
AGNCB,27 Mar 2019,25.82,25.82,25.62,25.63,18800
AGNCM,27 Mar 2019,25.04,25.08,25.01,25.04,291700
AGNCN,27 Mar 2019,26.13,26.13,25.89,25.94,19600
AGND,27 Mar 2019,42.28,42.3828,42.19,42.23,9200
AGRX,27 Mar 2019,1.5,1.54,1.49,1.52,202300
AGTC,27 Mar 2019,4.4441,4.4441,4.13,4.21,32600
AGYS,27 Mar 2019,20.8,20.8,20.2,20.67,49900
AGZD,27 Mar 2019,47.66,47.72,47.6082,47.72,17000
AHPI,27 Mar 2019,1.7501,1.76,1.7501,1.7518,2000
AIA,27 Mar 2019,60.54,60.6,60.09,60.41,29700
AIHS,27 Mar 2019,4.52,4.54,4.26,4.26,34000
AIMC,27 Mar 2019,30.13,30.195,29.43,30.09,496400
AIMT,27 Mar 2019,22.56,22.71,21.76,22.01,456300
AINV,27 Mar 2019,15.32,15.32,15.2,15.21,171400
AIQ,27 Mar 2019,15.72,15.72,15.421,15.5078,6600
AIRG,27 Mar 2019,12.84,12.88,12.503,12.6,19500
AIRR,27 Mar 2019,24.12,24.12,23.91,24.02,13200
AIRT,27 Mar 2019,30.52,30.52,30.52,30.52,0
AKAM,27 Mar 2019,69.77,71.02,69.26,70.78,1494200
AKBA,27 Mar 2019,8.67,8.7,8.32,8.5,1081400
AKCA,27 Mar 2019,28.39,28.42,27.15,27.83,162000
AKER,27 Mar 2019,1.03,1.17,0.98,1.06,1721800
AKRX,27 Mar 2019,3.31,3.38,3.22,3.27,1494900
AKTS,27 Mar 2019,6.04,6.23,5.77,5.95,255700
AKTX,27 Mar 2019,3.76,3.84,3.52,3.61,358900
ALAC,27 Mar 2019,9.94,9.94,9.94,9.94,3000
ALACR,27 Mar 2019,0.17,0.17,0.17,0.17,0
ALACU,27 Mar 2019,10.17,10.17,10.17,10.17,0
ALACW,27 Mar 2019,0.1,0.1,0.1,0.1,0
ALBO,27 Mar 2019,31.54,32.35,31.0506,32.05,57300
ALCO,27 Mar 2019,27.4,27.4,27.082,27.18,3500
ALDX,27 Mar 2019,9.49,9.63,9.02,9.37,2182900
ALEC,27 Mar 2019,18.98,19.32,17.55,17.73,147000
ALGN,27 Mar 2019,274.27,276.04,262.87,268.96,1242800
ALGR,27 Mar 2019,9.9201,9.98,9.9201,9.98,1100
ALGRU,27 Mar 2019,10.45,10.45,10.45,10.45,0
ALGRW,27 Mar 2019,0.28,0.28,0.28,0.28,400
ALGT,27 Mar 2019,123.9,128.49,123.25,126.38,175900
ALIM,27 Mar 2019,1.13,1.14,1.08,1.1,190800
ALJJ,27 Mar 2019,1.6529,1.69,1.6529,1.675,17400
ALKS,27 Mar 2019,34.35,34.45,33.32,33.57,2190100
ALLK,27 Mar 2019,38.87,40.94,38.08,40.33,415800
ALLO,27 Mar 2019,25.68,26.24,25.52,26.19,438200
ALLT,27 Mar 2019,7.67,7.7625,7.59,7.72,62100
ALNA,27 Mar 2019,7.2814,7.3142,6.91,7.02,5500
ALNY,27 Mar 2019,87.46,88.2,84.67,86.35,625300
ALOT,27 Mar 2019,19.57,19.64,19.1,19.64,6500
ALPN,27 Mar 2019,6.9599,6.9599,6.75,6.89,6900
ALRM,27 Mar 2019,62.68,63.26,60.76,62.29,289500
ALRN,27 Mar 2019,1.8894,1.92,1.6527,1.79,102600
ALSK,27 Mar 2019,1.85,1.93,1.85,1.89,824300
ALT,27 Mar 2019,2.94,3.02,2.82,2.99,575400
ALTM,27 Mar 2019,5.99,6.24,5.94,6.12,388300
