Symbol,Date,Open,High,Low,Close,Volume
AAL,05 Mar 2019,34.03,34.38,33.17,33.23,7404600
AAOI,05 Mar 2019,13.95,13.97,13.46,13.64,839400
AAON,05 Mar 2019,41.99,42.51,41.83,42.38,143200
AAPL,05 Mar 2019,175.94,176,174.54,175.53,19733300
AAWW,05 Mar 2019,51.66,51.83,50.6,51.29,528700
AAXJ,05 Mar 2019,69.98,70.39,69.81,70.28,966800
AAXN,05 Mar 2019,51.41,51.64,50.5,51.4,670800
ABCB,05 Mar 2019,40.79,41.09,40.16,40.79,259300
ABDC,05 Mar 2019,7.26,7.31,7.06,7.25,30100
ABEO,05 Mar 2019,7.92,8.07,7.54,7.83,498600
ABIL,05 Mar 2019,1.8165,1.8315,1.78,1.83,66200
ABIO,05 Mar 2019,8.1,8.46,7.92,8.28,238000
ABMD,05 Mar 2019,337.48,337.48,332.4,333.21,359700
ABTX,05 Mar 2019,37.85,38,37.41,37.68,42900
ABUS,05 Mar 2019,4.41,4.51,4.24,4.27,125300
ACAD,05 Mar 2019,26.9,27.7,26.57,26.66,1858500
ACAMU,05 Mar 2019,10.01,10.01,10,10,88200
ACBI,05 Mar 2019,19.33,19.44,19.08,19.32,271800
ACER,05 Mar 2019,23.9,23.9,23.4,23.4,17700
ACGL,05 Mar 2019,32.95,32.98,32.62,32.84,758100
ACGLO,05 Mar 2019,23.6,23.67,23.47,23.67,40300
ACGLP,05 Mar 2019,22.91,23.04,22.91,23.04,60200
ACHC,05 Mar 2019,30.53,30.68,28.97,29.29,1551000
ACHN,05 Mar 2019,2.64,2.82,2.635,2.76,1975400
ACHV,05 Mar 2019,2.5,2.54,2.4,2.46,174500
ACIA,05 Mar 2019,55.47,55.97,54.07,54.42,1127300
ACIU,05 Mar 2019,4.65,4.67,4.62,4.64,428000
ACIW,05 Mar 2019,33.08,33.2198,32.635,32.94,670200
ACLS,05 Mar 2019,21.2,21.3,20.85,21.01,122600
ACMR,05 Mar 2019,12.42,13.36,12.42,13.35,154100
ACNB,05 Mar 2019,38.64,39.1053,37.02,37.93,14700
ACOR,05 Mar 2019,14.64,15.02,14.46,14.49,748800
ACRS,05 Mar 2019,6.83,6.9,6.6,6.63,323600
ACRX,05 Mar 2019,3.89,4.09,3.12,3.73,8362000
ACST,05 Mar 2019,1.05,1.1,1.03,1.06,352300
ACT,05 Mar 2019,25.23,25.2599,25.1541,25.2599,2900
ACTG,05 Mar 2019,3.05,3.05,3,3.02,88800
ACWI,05 Mar 2019,71.26,71.39,71.05,71.21,2561500
ACWX,05 Mar 2019,46,46.2,45.94,46.13,1041900
ADAP,05 Mar 2019,4.3,4.59,4.1385,4.39,490300
ADBE,05 Mar 2019,259,259.86,256.36,257.38,2101700
ADES,05 Mar 2019,11.88,11.96,11.79,11.85,147900
ADI,05 Mar 2019,108.61,109.04,107.96,108.23,2843000
ADIL,05 Mar 2019,3.38,3.4,3.25,3.33,203000
ADILW,05 Mar 2019,0.41,0.4998,0.4,0.48,9100
ADMA,05 Mar 2019,4.24,4.25,4.06,4.15,152200
ADMP,05 Mar 2019,2.76,2.88,2.7,2.85,322200
ADMS,05 Mar 2019,8.7,9.05,8.11,8.16,5213100
ADP,05 Mar 2019,153.45,153.6,152.35,152.66,2914000
ADRD,05 Mar 2019,21.35,21.4586,21.35,21.4586,1500
ADRE,05 Mar 2019,40.51,40.9278,40.51,40.91,6300
