Symbol,Date,Open,High,Low,Close,Volume
AAL,03 Oct 2019,25.47,25.51,24.51,25.265,8616200
AAOI,03 Oct 2019,10.25,10.445,9.79,10.22,379200
AAON,03 Oct 2019,43.39,44.38,42.57,44.04,140700
AAPL,03 Oct 2019,218.43,220.96,215.132,220.82,30352600
AAWW,03 Oct 2019,22.82,23.26,22.25,22.61,380100
AAXJ,03 Oct 2019,65.92,66.44,65.73,66.4,1667600
AAXN,03 Oct 2019,53.09,54.35,52.16,54.3,705000
ABCB,03 Oct 2019,39.15,39.48,38.5,39.34,331500
ABDC,03 Oct 2019,8.9,8.9088,8.82,8.88,26300
ABEO,03 Oct 2019,2.22,2.3,2.17,2.26,295100
ABIL,03 Oct 2019,0.515,0.53,0.49,0.5,20100
ABIO,03 Oct 2019,5.04,5.34,4.9025,5.34,47400
ABMD,03 Oct 2019,162.9,167.04,159.4,167.03,761200
ABTX,03 Oct 2019,30.82,31.03,30.4,30.93,101100
ABUS,03 Oct 2019,1.38,1.43,1.33,1.43,267300
ACAD,03 Oct 2019,37.21,38.5346,37.04,38.3,1827700
ACBI,03 Oct 2019,16.9,16.94,16.57,16.89,93400
ACER,03 Oct 2019,2.93,3.01,2.78,2.95,30600
ACGL,03 Oct 2019,40.85,41.13,40.52,41.12,869200
ACGLO,03 Oct 2019,25.77,25.8549,25.77,25.8,13000
ACGLP,03 Oct 2019,25.25,25.32,25.18,25.32,23300
ACHC,03 Oct 2019,29.5,29.76,29.19,29.61,497400
ACHN,03 Oct 2019,3.76,3.792,3.65,3.76,1139600
ACHV,03 Oct 2019,1.43,1.71,1.4,1.65,85700
ACIA,03 Oct 2019,65.07,65.23,64.8,64.96,289400
ACIU,03 Oct 2019,4.89,4.97,4.78,4.95,79900
ACIW,03 Oct 2019,29.64,30.18,29.14,30.03,418100
ACLS,03 Oct 2019,16.36,16.79,16.13,16.77,136100
ACMR,03 Oct 2019,13.81,14.23,13.7987,13.95,37400
ACNB,03 Oct 2019,33.53,34.11,33.5233,34.11,2600
ACOR,03 Oct 2019,2.8,2.85,2.63,2.835,709800
ACRS,03 Oct 2019,1.03,1.06,1,1.05,2124200
ACRX,03 Oct 2019,2.16,2.23,2.15,2.17,373400
ACST,03 Oct 2019,1.85,1.91,1.83,1.88,610400
ACT,03 Oct 2019,23,23.2944,23,23.2443,2700
ACTG,03 Oct 2019,2.57,2.63,2.55,2.62,63700
ACTTU,03 Oct 2019,10.4,10.4,10.4,10.4,200000
ACTTW,03 Oct 2019,0.91,0.91,0.91,0.91,200
ACWI,03 Oct 2019,71.69,72.28,71.12,72.28,7860300
ACWX,03 Oct 2019,44.91,45.21,44.72,45.19,1710500
ADAP,03 Oct 2019,1.37,1.3997,1.28,1.28,237700
ADBE,03 Oct 2019,266.92,272.8,263.85,272.4,3652200
ADES,03 Oct 2019,13.74,13.91,13.4,13.61,121100
ADI,03 Oct 2019,108.87,111.3,108,110.87,1880600
ADIL,03 Oct 2019,1.46,1.68,1.45,1.555,58900
ADMA,03 Oct 2019,4.43,4.444,4.15,4.165,1616700
ADMP,03 Oct 2019,0.68,0.68,0.64,0.67,392800
ADMS,03 Oct 2019,4.13,4.19,3.94,4.03,718500
ADP,03 Oct 2019,156.36,157.6,153.72,157.54,1667800
ADPT,03 Oct 2019,29.89,31.1985,28.64,30.91,673600
ADRA,03 Oct 2019,30.66,30.66,30.66,30.66,100
ADRD,03 Oct 2019,20.27,20.4,20.27,20.4,800
ADRE,03 Oct 2019,38.08,38.56,38.08,38.525,1900
ADRO,03 Oct 2019,1,1.02,0.941,0.96,737700
ADRU,03 Oct 2019,19.73,19.73,19.72,19.7207,2200
ADSK,03 Oct 2019,142.37,145.08,140.26,144.77,1417700
ADTN,03 Oct 2019,11.22,11.365,11.01,11.29,213600
ADUS,03 Oct 2019,78.52,79.46,77.1,79.29,141600
ADVM,03 Oct 2019,5.63,5.65,5.33,5.54,1246400
ADXS,03 Oct 2019,0.29,0.3495,0.28,0.3306,18360500
AEGN,03 Oct 2019,20.25,20.25,19.78,19.91,113200
AEHR,03 Oct 2019,1.71,1.77,1.59,1.68,87400
AEIS,03 Oct 2019,54.73,54.855,53.44,54.79,245800
AEMD,03 Oct 2019,0.24,0.2454,0.2354,0.2355,36800
AERI,03 Oct 2019,19.35,19.45,18.29,19.02,1432500
AESE,03 Oct 2019,4.75,5.12,4.75,4.85,9300
AEY,03 Oct 2019,1.95,1.9584,1.88,1.9,22300
AEYE,03 Oct 2019,3.73,3.9,3.6,3.9,9800
AEZS,03 Oct 2019,1,1.03,0.973,1,150000
AFH,03 Oct 2019,0.3695,0.3695,0.3301,0.3302,46600
AFIN,03 Oct 2019,14.1,14.25,13.81,13.83,901900
AFINP,03 Oct 2019,25.23,25.2799,25.17,25.22,69700
AFMD,03 Oct 2019,2.75,2.91,2.68,2.86,620000
AFYA,03 Oct 2019,25.27,26.3,24.3,25.94,321200
AGBAR,03 Oct 2019,0.1901,0.1901,0.1901,0.1901,100
