Symbol,Date,Open,High,Low,Close,Volume
AAL,22 Oct 2018,32.27,32.52,31.82,32.16,7572100
AAME,22 Oct 2018,2.68,2.79,2.67,2.79,2700
AAOI,22 Oct 2018,21.85,22.785,21.85,22.31,801900
AAON,22 Oct 2018,32.36,32.87,32.15,32.38,112500
AAPL,22 Oct 2018,219.79,223.36,218.94,220.65,28792000
AAWW,22 Oct 2018,52.5,52.65,51.92,52.47,434800
AAXJ,22 Oct 2018,65.01,65.11,64.51,64.73,749400
AAXN,22 Oct 2018,55.9,59.03,55.11,57.98,735900
ABCB,22 Oct 2018,44.01,44.13,42.26,42.55,363800
ABDC,22 Oct 2018,5.92,5.97,5.87,5.94,94900
ABEO,22 Oct 2018,9.4,9.56,8.615,9.41,1222400
ABEOW,22 Oct 2018,4.31,4.41,4.31,4.36,800
ABIL,22 Oct 2018,3.68,3.7,3.02,3.1,392900
ABIO,22 Oct 2018,10.8,11.34,10.62,11.16,98200
ABMD,22 Oct 2018,363.02,368.69,355.61,366.2,504800
ABTX,22 Oct 2018,40.27,40.94,38.44,39.13,61200
ABUS,22 Oct 2018,4.32,4.44,4.18,4.34,277600
ACAD,22 Oct 2018,22.17,22.77,21.12,21.76,2121200
ACBI,22 Oct 2018,15.73,15.94,15.44,15.48,122200
ACER,22 Oct 2018,25.26,25.26,23.43,23.76,7500
ACGL,22 Oct 2018,27.76,27.93,27.225,27.4,793000
ACGLO,22 Oct 2018,22.33,22.54,22.33,22.41,20700
ACGLP,22 Oct 2018,22.12,22.22,22.08,22.19,23600
ACHC,22 Oct 2018,38.33,39.34,38.33,38.83,1760500
ACHN,22 Oct 2018,3,3.09,2.87,3.03,1550700
ACHV,22 Oct 2018,2.42,2.43,2.3,2.36,127600
ACIA,22 Oct 2018,37.93,38.78,37.87,38.3,205300
ACIU,22 Oct 2018,9.93,10.32,9.02,9.11,138500
ACIW,22 Oct 2018,26.08,26.48,25.92,26.28,377800
ACLS,22 Oct 2018,18.22,18.455,17.97,18.04,263000
ACMR,22 Oct 2018,9.99,10.14,9.99,10.07,14900
ACNB,22 Oct 2018,36.95,38.19,36.34,37.34,11800
ACOR,22 Oct 2018,17.95,18.27,17.205,17.43,1023000
ACRS,22 Oct 2018,12.51,13.19,12.38,12.53,449000
ACRX,22 Oct 2018,3.58,3.94,3.5,3.75,1862300
ACST,22 Oct 2018,1.02,1.08,0.97,1,468800
ACT,22 Oct 2018,26,26.18,26,26.04,5000
ACTG,22 Oct 2018,3.08,3.12,3.08,3.09,54500
ACWI,22 Oct 2018,70.27,70.36,69.7,69.89,2020000
ACWX,22 Oct 2018,44.82,44.87,44.46,44.6,561700
ADAP,22 Oct 2018,7.45,10.11,7.4,7.55,3260200
ADBE,22 Oct 2018,246,251.635,242.803,251.06,3486900
ADES,22 Oct 2018,10.43,10.48,10.3,10.4,33200
ADI,22 Oct 2018,83.01,83.39,82.36,82.55,2337000
ADIL,22 Oct 2018,2.62,2.62,2.4,2.41,2500
ADILW,22 Oct 2018,0.3,0.3,0.3,0.3,0
ADMA,22 Oct 2018,5.54,5.54,5.4,5.5,147700
ADMP,22 Oct 2018,2.93,2.94,2.79,2.85,297200
ADMS,22 Oct 2018,17.78,17.91,16.95,17.64,266200
ADP,22 Oct 2018,143.85,144.91,143,143.99,1147100
ADRA,22 Oct 2018,30.33,30.33,30.11,30.225,1100
ADRD,22 Oct 2018,21.19,21.2,21.15,21.17,2900
ADRE,22 Oct 2018,38.73,38.74,38.41,38.47,6000
ADRO,22 Oct 2018,4.38,4.5,3.69,4.43,2092000
ADRU,22 Oct 2018,20.7,20.7,20.7,20.7,0
ADSK,22 Oct 2018,133.93,137.31,131.45,135.64,1931200
ADTN,22 Oct 2018,13.75,14.39,13.75,14.01,472500
ADUS,22 Oct 2018,62.06,63.07,61.51,62.56,87600
ADVM,22 Oct 2018,4.52,4.6,4.34,4.42,619600
ADXS,22 Oct 2018,9.615,9.825,9.105,9.105,679100
AEGN,22 Oct 2018,23.73,24.31,23.63,23.72,77600
AEHR,22 Oct 2018,2.04,2.05,1.96,2.02,16700
AEIS,22 Oct 2018,46,46,44.62,45.17,433500
AEMD,22 Oct 2018,1.05,1.085,1.03,1.03,41100
AERI,22 Oct 2018,58.79,58.79,57.38,58.12,264300
AEY,22 Oct 2018,1.33,1.34,1.32,1.32,4700
AEYE,22 Oct 2018,7.98,8.56,7.5,7.7,22200
AEZS,22 Oct 2018,1.45,1.5,1.44,1.45,21600
AFH,22 Oct 2018,9.57,9.78,9.25,9.29,38800
AFIN,22 Oct 2018,14.04,14.14,13.75,13.85,337300
AFMD,22 Oct 2018,3.2,3.22,3,3.15,517000
AGEN,22 Oct 2018,1.89,1.92,1.76,1.81,1537900
AGFS,22 Oct 2018,5.52,5.76,5.52,5.72,108300
AGFSW,22 Oct 2018,0.25,0.25,0.25,0.25,400
AGIO,22 Oct 2018,66.81,66.84,61.33,62.81,656000
AGLE,22 Oct 2018,9.44,9.495,8.91,8.99,126400
AGMH,22 Oct 2018,37.51,38.14,35.25,36,8000
AGNC,22 Oct 2018,17.88,17.93,17.68,17.68,4769300
AGNCB,22 Oct 2018,25.2,25.29,25.17,25.24,45700
AGNCN,22 Oct 2018,25.33,25.4,25.2,25.32,196800
AGND,22 Oct 2018,44.3,44.3,44.1,44.18,3000
AGRX,22 Oct 2018,0.95,0.95,0.79,0.81,3695100
AGTC,22 Oct 2018,6.49,6.65,6.37,6.46,78300
AGYS,22 Oct 2018,15.62,15.91,15.4,15.91,54100
AGZD,22 Oct 2018,47.77,47.93,47.77,47.885,5400
AHPI,22 Oct 2018,2.07,2.11,2.03,2.03,1400
AIA,22 Oct 2018,57.58,57.81,57.2,57.44,56300
AIHS,22 Oct 2018,4.16,4.25,4.16,4.2,7500
AIMC,22 Oct 2018,35.58,36,34.94,35.05,1472600
AIMT,22 Oct 2018,27.57,27.69,26.695,26.92,310300
AINV,22 Oct 2018,15.63,15.75,15.51,15.51,681300
AIQ,22 Oct 2018,14.41,14.41,14.22,14.41,19700
AIRG,22 Oct 2018,12.61,12.65,12.3,12.37,8500
AIRR,22 Oct 2018,25.56,25.72,25.495,25.5,17000
AIRT,22 Oct 2018,40.4,42.76,40.3,40.35,8300
AKAM,22 Oct 2018,64.57,65.38,64.09,65.18,1340300
AKBA,22 Oct 2018,8.59,8.61,8.22,8.3,429300
AKCA,22 Oct 2018,23.63,23.65,21.52,22.09,172500
AKER,22 Oct 2018,0.37,0.375,0.35,0.37,1956800
AKRX,22 Oct 2018,7.04,7.083,6.565,6.6,2540700
AKTS,22 Oct 2018,4.2,4.25,3.82,4.12,1305100
AKTX,22 Oct 2018,1.89,1.89,1.8,1.82,33900
ALBO,22 Oct 2018,27.7,28.71,27.46,28.34,12500
ALCO,22 Oct 2018,33.21,33.88,33.21,33.88,6300
ALDX,22 Oct 2018,11.92,12.29,11.39,11.83,170600
ALGN,22 Oct 2018,313.7,318.01,306.01,314.22,1272400
ALGR,22 Oct 2018,9.57,9.57,9.57,9.57,0
ALGRR,22 Oct 2018,0.4,0.4,0.4,0.4,0
ALGRU,22 Oct 2018,10.27,10.27,10.27,10.27,500
ALGRW,22 Oct 2018,0.38,0.38,0.38,0.38,0
ALGT,22 Oct 2018,120.52,122.98,120.52,121.08,139100
ALIM,22 Oct 2018,0.96,1,0.95,0.96,25700
ALJJ,22 Oct 2018,1.56,1.56,1.51,1.51,10800
ALKS,22 Oct 2018,40.35,40.9,38.06,38.86,1311600
ALLK,22 Oct 2018,43.32,45.38,41.53,44.54,157100
ALLO,22 Oct 2018,23.4,23.92,22.46,23,514100
ALLT,22 Oct 2018,6.47,6.5,6.41,6.48,48100
ALNA,22 Oct 2018,10.42,10.49,10.035,10.21,17600
ALNY,22 Oct 2018,76.45,76.45,72.34,74.95,775300
ALOT,22 Oct 2018,19.34,19.35,18.56,18.725,8300
ALPN,22 Oct 2018,5.01,5.88,5,5.14,4400
ALRM,22 Oct 2018,45.06,46.705,44.587,46.4,255000
ALRN,22 Oct 2018,2.36,2.44,2.08,2.25,66000
ALSK,22 Oct 2018,1.54,1.54,1.45,1.46,151300
ALT,22 Oct 2018,4.28,4.345,4,4.11,498500
ALTR,22 Oct 2018,35.85,37.4,35.72,36.79,244000
ALTY,22 Oct 2018,14.8,14.8,14.57,14.585,4300
ALXN,22 Oct 2018,126.79,127.07,122.95,123.92,1086100
AMAG,22 Oct 2018,22.93,23.19,22.22,22.41,392900
AMAL,22 Oct 2018,19.88,19.88,19.59,19.61,61800
AMAT,22 Oct 2018,34.39,34.54,33.15,33.53,13210000
AMBA,22 Oct 2018,32.87,33.66,32.73,33.49,500700
AMBC,22 Oct 2018,19.63,20.07,19.61,20.02,388700
AMBCW,22 Oct 2018,9.5,9.67,9.2,9.67,15600
AMCA,22 Oct 2018,27.4,27.47,27.4,27.47,700
AMCX,22 Oct 2018,60.26,60.82,58.9,60.06,380900
AMD,22 Oct 2018,24.46,25.64,24.09,25.03,114158900
AMED,22 Oct 2018,107.97,110.32,107.51,108.64,465800
AMEH,22 Oct 2018,18,18.77,17.645,18.08,22900
AMGN,22 Oct 2018,201.16,201.8,197.47,198.02,2717400
AMKR,22 Oct 2018,6.15,6.2,6.05,6.15,1153900
AMNB,22 Oct 2018,37.4,37.4,36.71,36.89,23900
AMOT,22 Oct 2018,43.6,44.285,42.94,43.98,57200
AMPH,22 Oct 2018,18.54,18.6,18.04,18.24,120300
