Symbol,Date,Open,High,Low,Close,Volume
AAL,10 Jul 2019,32.93,33.685,32.59,32.94,8869700
AAME,10 Jul 2019,2.34,2.41,2.26,2.29,2400
AAOI,10 Jul 2019,10.84,11.095,10.18,10.31,1013300
AAON,10 Jul 2019,50.3,51.33,50.18,51.03,127100
AAPL,10 Jul 2019,201.85,203.73,201.56,203.23,17897100
AAWW,10 Jul 2019,41.85,42.6238,41,41.34,137400
AAXJ,10 Jul 2019,69.49,69.67,69.21,69.3,2141000
AAXN,10 Jul 2019,63.32,64.16,63.22,63.3,854500
ABCB,10 Jul 2019,38.89,38.985,38.47,38.66,514900
ABDC,10 Jul 2019,8.35,8.39,8.29,8.33,20100
ABEO,10 Jul 2019,4.35,4.4,4.16,4.29,532000
ABIL,10 Jul 2019,0.915,0.9298,0.892,0.92,16600
ABIO,10 Jul 2019,6.9021,7.1,6.8231,6.9,13700
ABMD,10 Jul 2019,257.67,262.15,255.56,255.81,390300
ABTX,10 Jul 2019,33.49,33.53,33.095,33.1,53400
ABUS,10 Jul 2019,2.25,2.34,2.23,2.3,324300
ACAD,10 Jul 2019,27.39,27.75,26.57,27.3,1118400
ACAMU,10 Jul 2019,10.05,10.05,10.04,10.04,6200
ACBI,10 Jul 2019,17.48,17.5,17.21,17.27,72000
ACER,10 Jul 2019,3.62,3.69,3.35,3.44,282800
ACGL,10 Jul 2019,38.45,38.85,38.33,38.47,1149200
ACGLO,10 Jul 2019,25.03,25.09,25,25,34700
ACGLP,10 Jul 2019,24.11,24.18,24.11,24.15,53100
ACHC,10 Jul 2019,33.75,33.93,33.24,33.67,501000
ACHN,10 Jul 2019,2.61,2.67,2.57,2.61,667200
ACHV,10 Jul 2019,1.8,1.85,1.7,1.73,157800
ACIA,10 Jul 2019,65.02,65.84,64.91,65.56,5332800
ACIU,10 Jul 2019,5.48,5.56,5.4,5.46,54500
ACIW,10 Jul 2019,33.75,34.19,33.62,34.17,787600
ACLS,10 Jul 2019,15,15.28,14.79,14.99,143100
ACMR,10 Jul 2019,16.95,17.26,16.64,16.82,60500
ACNB,10 Jul 2019,38.36,38.4,37.49,38.15,7100
ACOR,10 Jul 2019,6.92,7.15,6.7,7.1,1397200
ACRS,10 Jul 2019,2.33,2.36,2.21,2.33,563400
ACRX,10 Jul 2019,2.86,3.02,2.65,2.87,2421000
ACST,10 Jul 2019,1.49,1.501,1.342,1.39,1545800
ACT,10 Jul 2019,25.5612,25.5898,25.5,25.5305,3600
ACTG,10 Jul 2019,2.8,2.86,2.78,2.78,39600
ACTT,10 Jul 2019,9.8,9.8,9.8,9.8,100
ACTTU,10 Jul 2019,10.11,10.13,10.067,10.13,700
ACWI,10 Jul 2019,74.52,74.76,74.335,74.54,3731700
ACWX,10 Jul 2019,46.88,46.99,46.7811,46.83,3140300
ADAP,10 Jul 2019,3.64,3.69,3.4201,3.53,172000
ADBE,10 Jul 2019,305.1,309.32,305.1,306.98,1954000
ADES,10 Jul 2019,12.73,12.81,12.52,12.61,76800
ADI,10 Jul 2019,114.68,115.725,112.94,114.01,1762100
ADIL,10 Jul 2019,1.91,2.02,1.86,1.86,23300
ADMA,10 Jul 2019,4.04,4.07,3.86,4.02,690900
ADMP,10 Jul 2019,1.46,1.48,1.41,1.44,410100
ADMS,10 Jul 2019,5.96,6.23,5.9329,6.1,299500
ADP,10 Jul 2019,164.28,164.7,162.66,164.54,1729900
ADPT,10 Jul 2019,37.25,38.95,36.8701,37.7,619000
ADRA,10 Jul 2019,30.94,30.94,30.94,30.94,300
ADRD,10 Jul 2019,21.748,21.7862,21.748,21.7862,1800
ADRE,10 Jul 2019,40.37,40.4406,40.14,40.15,4500
ADRO,10 Jul 2019,1.53,1.57,1.49,1.5,260600
ADSK,10 Jul 2019,172.51,175.28,172,172.74,1419200
ADTN,10 Jul 2019,15.59,15.88,15.59,15.63,175300
ADUS,10 Jul 2019,78.37,79.17,77.45,77.55,83700
ADVM,10 Jul 2019,14.96,16.2,14.96,15.65,1997900
ADXS,10 Jul 2019,1.62,1.73,1.6,1.71,291600
AEGN,10 Jul 2019,18.35,18.5,18.0517,18.07,61700
AEHR,10 Jul 2019,1.5,1.59,1.5,1.57,21200
