Symbol,Date,Open,High,Low,Close,Volume
14D.AX,18 Dec 2019,0.2,0.2,0.19,0.195,126434
14DO.AX,18 Dec 2019,0.028,0.028,0.028,0.028,0
1AD.AX,18 Dec 2019,0.13,0.13,0.13,0.13,0
1ADO.AX,18 Dec 2019,0.037,0.037,0.037,0.037,0
1AG.AX,18 Dec 2019,0.033,0.033,0.033,0.033,20000
1AL.AX,18 Dec 2019,0.86,0.86,0.86,0.86,0
1ST.AX,18 Dec 2019,0.07,0.07,0.07,0.07,34703
2BE.AX,18 Dec 2019,0.125,0.125,0.117,0.12,570995
360.AX,18 Dec 2019,3.12,3.14,3.04,3.05,2821252
3DA.AX,18 Dec 2019,0.35,0.375,0.33,0.365,632725
3DP.AX,18 Dec 2019,0.053,0.055,0.053,0.053,1201777
3PL.AX,18 Dec 2019,0.86,0.87,0.86,0.865,51444
4CE.AX,18 Dec 2019,0.012,0.012,0.011,0.011,340000
4DS.AX,18 Dec 2019,0.057,0.058,0.057,0.057,884901
5GN.AX,18 Dec 2019,0.71,0.71,0.7,0.7,125779
88E.AX,18 Dec 2019,0.02,0.02,0.02,0.02,19162353
8CO.AX,18 Dec 2019,0.099,0.099,0.099,0.099,0
8COO.AX,18 Dec 2019,0.065,0.065,0.065,0.065,0
8EC.AX,18 Dec 2019,0.071,0.071,0.07,0.07,46710
8IH.AX,18 Dec 2019,0.08,0.085,0.08,0.08,59500
8VI.AX,18 Dec 2019,0.15,0.15,0.15,0.15,0
9SP.AX,18 Dec 2019,0.016,0.016,0.016,0.016,2554447
A1G.AX,18 Dec 2019,0.18,0.18,0.18,0.18,0
A1M.AX,18 Dec 2019,0.335,0.335,0.3,0.31,231328
A200.AX,18 Dec 2019,115.29,115.43,114.95,115.22,15512
A2B.AX,18 Dec 2019,1.505,1.51,1.505,1.51,7715
A2M.AX,18 Dec 2019,14.63,14.79,14.57,14.77,3491376
A2MKOA.AX,18 Dec 2019,5.22,5.22,5.22,5.22,425
A2MKOC.AX,18 Dec 2019,6.84,6.84,6.84,6.84,0
A2MKOG.AX,18 Dec 2019,9.01,9.01,9.01,9.01,0
A2MKOH.AX,18 Dec 2019,7.64,7.64,7.64,7.64,2000
A2MKOR.AX,18 Dec 2019,5.89,5.89,5.89,5.89,0
A2MKOT.AX,18 Dec 2019,9.81,9.81,9.81,9.81,0
A2MKOU.AX,18 Dec 2019,4.66,4.66,4.66,4.66,0
A3D.AX,18 Dec 2019,0.19,0.19,0.19,0.19,17618
A3DO.AX,18 Dec 2019,0.06,0.06,0.06,0.06,0
A40.AX,18 Dec 2019,0.082,0.082,0.082,0.082,0
A4N.AX,18 Dec 2019,0.2,0.215,0.195,0.2,913067
AAA.AX,18 Dec 2019,50.1,50.11,50.1,50.1,51601
AAC.AX,18 Dec 2019,1.095,1.115,1.095,1.105,152864
AACKOB.AX,18 Dec 2019,0.405,0.405,0.405,0.405,0
AAJ.AX,18 Dec 2019,0.003,0.003,0.003,0.003,542655
AAP.AX,18 Dec 2019,0.013,0.013,0.013,0.013,0
AAR.AX,18 Dec 2019,0.086,0.095,0.086,0.095,515535
AAU.AX,18 Dec 2019,0.009,0.009,0.009,0.009,225500
AB1.AX,18 Dec 2019,0.18,0.18,0.18,0.18,0
AB1O.AX,18 Dec 2019,0.1,0.1,0.1,0.1,0
ABA.AX,18 Dec 2019,5.81,5.81,5.8,5.81,50859
