Symbol,Date,Open,High,Low,Close,Volume
14D.AX,15 Jan 2019,0.29,0.305,0.285,0.305,159578
14DO.AX,15 Jan 2019,0.07,0.07,0.07,0.07,0
1AD.AX,15 Jan 2019,0.24,0.24,0.24,0.24,983
1AG.AX,15 Jan 2019,0.03,0.03,0.029,0.03,290000
1AL.AX,15 Jan 2019,0.91,0.91,0.91,0.91,0
1ST.AX,15 Jan 2019,0.024,0.024,0.024,0.024,28570
3DP.AX,15 Jan 2019,0.047,0.051,0.047,0.049,469473
3PL.AX,15 Jan 2019,1.1,1.19,1.1,1.19,3760
4CE.AX,15 Jan 2019,0.017,0.017,0.015,0.015,458264
4DS.AX,15 Jan 2019,0.063,0.066,0.062,0.062,4724505
5GN.AX,15 Jan 2019,0.54,0.54,0.53,0.53,17682
88E.AX,15 Jan 2019,0.019,0.02,0.019,0.019,13875563
8CO.AX,15 Jan 2019,0.031,0.031,0.031,0.031,31000
8COO.AX,15 Jan 2019,0.02,0.02,0.02,0.02,0
8EC.AX,15 Jan 2019,0.75,0.75,0.75,0.75,0
8IH.AX,15 Jan 2019,0.085,0.085,0.085,0.085,3000
8VI.AX,15 Jan 2019,0.55,0.55,0.55,0.55,0
9SP.AX,15 Jan 2019,0.015,0.015,0.015,0.015,0
A200.AX,15 Jan 2019,96.52,96.98,96.35,96.95,52807
A2B.AX,15 Jan 2019,2.04,2.1,2.03,2.1,81522
A2M.AX,15 Jan 2019,10.8,11.23,10.8,11.21,5595616
A2MKOC.AX,15 Jan 2019,3.7,3.7,3.7,3.7,4000
A2MKOG.AX,15 Jan 2019,5.14,5.14,5.14,5.14,0
A2MKOH.AX,15 Jan 2019,4.21,4.54,4.21,4.54,7600
A2MKOT.AX,15 Jan 2019,3.26,3.26,3.26,3.26,0
A2MKOU.AX,15 Jan 2019,2.67,2.67,2.67,2.67,0
A3D.AX,15 Jan 2019,0.49,0.49,0.49,0.49,0
A3DO.AX,15 Jan 2019,0.13,0.13,0.13,0.13,0
A40.AX,15 Jan 2019,0.25,0.25,0.22,0.225,1482028
A4N.AX,15 Jan 2019,0.092,0.092,0.092,0.092,17824
AAA.AX,15 Jan 2019,50.11,50.11,50.1,50.11,108110
AAC.AX,15 Jan 2019,1.1,1.105,1.092,1.1,640641
AACKOB.AX,15 Jan 2019,0.505,0.505,0.505,0.505,0
AAJ.AX,15 Jan 2019,0.006,0.006,0.006,0.006,268754
AAP.AX,15 Jan 2019,0.02,0.02,0.02,0.02,0
AAR.AX,15 Jan 2019,0.078,0.078,0.078,0.078,40000
AAU.AX,15 Jan 2019,0.007,0.007,0.007,0.007,0
AB1.AX,15 Jan 2019,0.095,0.096,0.095,0.095,557501
AB1O.AX,15 Jan 2019,0.03,0.03,0.03,0.03,0
ABA.AX,15 Jan 2019,5.36,5.405,5.36,5.4,3435
ABC.AX,15 Jan 2019,4.4,4.535,4.4,4.52,1123509
ABCKOQ.AX,15 Jan 2019,2.16,2.16,2.16,2.16,0
ABL.AX,15 Jan 2019,0.003,0.003,0.003,0.003,0
ABP.AX,15 Jan 2019,3.29,3.33,3.28,3.3,370234
ABR.AX,15 Jan 2019,0.14,0.16,0.14,0.155,147365
ABT.AX,15 Jan 2019,0.175,0.2,0.175,0.2,10625
ABV.AX,15 Jan 2019,0.017,0.017,0.017,0.017,0
ABW.AX,15 Jan 2019,0.215,0.215,0.215,0.215,0
ABX.AX,15 Jan 2019,0.105,0.11,0.105,0.105,216865
AC8.AX,15 Jan 2019,0.735,0.75,0.735,0.745,335947
ACB.AX,15 Jan 2019,0.052,0.052,0.052,0.052,0
ACDC.AX,15 Jan 2019,45.24,45.79,45.24,45.79,480
ACF.AX,15 Jan 2019,0.49,0.49,0.49,0.49,0
ACP.AX,15 Jan 2019,0.009,0.009,0.009,0.009,0
ACQ.AX,15 Jan 2019,1.075,1.075,1.075,1.075,2407
ACR.AX,15 Jan 2019,0.187,0.19,0.185,0.185,1428
ACS.AX,15 Jan 2019,0.006,0.006,0.006,0.006,0
ACW.AX,15 Jan 2019,0.05,0.05,0.049,0.05,960012
AD1.AX,15 Jan 2019,0.024,0.024,0.024,0.024,400000
AD8.AX,15 Jan 2019,3.62,3.64,3.58,3.58,7580
ADA.AX,15 Jan 2019,0.665,0.67,0.66,0.66,192242
ADD.AX,15 Jan 2019,0.011,0.011,0.011,0.011,0
ADH.AX,15 Jan 2019,1.745,1.765,1.68,1.75,205802
ADJ.AX,15 Jan 2019,0.041,0.048,0.041,0.046,979226
ADN.AX,15 Jan 2019,0.006,0.007,0.006,0.007,261247
ADNOB.AX,15 Jan 2019,0.003,0.003,0.003,0.003,0
ADO.AX,15 Jan 2019,0.017,0.018,0.017,0.018,206629
ADR.AX,15 Jan 2019,0.034,0.034,0.034,0.034,435864
ADT.AX,15 Jan 2019,0.62,0.625,0.6,0.6,52499
ADV.AX,15 Jan 2019,0.004,0.004,0.004,0.004,122631
ADX.AX,15 Jan 2019,0.009,0.009,0.009,0.009,482187
ADY.AX,15 Jan 2019,0.016,0.016,0.016,0.016,11000
AEB.AX,15 Jan 2019,0.012,0.012,0.012,0.012,4035719
AEBO.AX,15 Jan 2019,0.002,0.002,0.002,0.002,450000
AEE.AX,15 Jan 2019,0.018,0.018,0.018,0.018,0
AEF.AX,15 Jan 2019,1.64,1.665,1.64,1.665,1489
AEG.AX,15 Jan 2019,1.085,1.085,1.085,1.085,17242
AEI.AX,15 Jan 2019,0.155,0.155,0.155,0.155,10004
AER.AX,15 Jan 2019,0.065,0.065,0.065,0.065,0
AEV.AX,15 Jan 2019,0.018,0.018,0.018,0.018,0
AFA.AX,15 Jan 2019,0.078,0.078,0.078,0.078,0
AFG.AX,15 Jan 2019,1.285,1.285,1.26,1.26,69297
AFI.AX,15 Jan 2019,6.08,6.1,6.02,6.02,404987
AFP.AX,15 Jan 2019,1.975,1.975,1.975,1.975,0
AFR.AX,15 Jan 2019,0.022,0.022,0.021,0.021,170000
AFT.AX,15 Jan 2019,0.001,0.001,0.001,0.001,0
AGD.AX,15 Jan 2019,0.06,0.06,0.06,0.06,0
AGE.AX,15 Jan 2019,0.004,0.004,0.004,0.004,0
AGEO.AX,15 Jan 2019,0.001,0.001,0.001,0.001,0
AGG.AX,15 Jan 2019,3.6,3.6,3.54,3.54,11934
AGH.AX,15 Jan 2019,0.315,0.32,0.29,0.29,1064001
AGI.AX,15 Jan 2019,0.79,0.795,0.78,0.79,81605
AGJ.AX,15 Jan 2019,0.042,0.042,0.042,0.042,0
AGL.AX,15 Jan 2019,21.31,21.35,21.11,21.26,1636353
AGLKOB.AX,15 Jan 2019,1.13,1.13,1.13,1.13,0
AGM.AX,15 Jan 2019,1.66,1.66,1.66,1.66,23600
AGR.AX,15 Jan 2019,0.145,0.145,0.145,0.145,25533
AGS.AX,15 Jan 2019,0.11,0.12,0.11,0.12,23715
AGX1.AX,15 Jan 2019,4.75,4.75,4.75,4.75,2016
AGY.AX,15 Jan 2019,0.145,0.15,0.14,0.14,597410
AHF.AX,15 Jan 2019,0.12,0.12,0.12,0.12,36585
AHK.AX,15 Jan 2019,0.015,0.015,0.015,0.015,0
AHL.AX,15 Jan 2019,0.015,0.015,0.015,0.015,0
AHN.AX,15 Jan 2019,0.014,0.014,0.014,0.014,0
AHQ.AX,15 Jan 2019,0.049,0.049,0.049,0.049,100000
AHX.AX,15 Jan 2019,0.465,0.465,0.465,0.465,5000
AHY.AX,15 Jan 2019,0.89,0.905,0.87,0.885,290319
AHZ.AX,15 Jan 2019,0.057,0.057,0.053,0.054,711142
AHZO.AX,15 Jan 2019,0.028,0.028,0.028,0.028,113016
AIA.AX,15 Jan 2019,6.86,6.87,6.78,6.84,93850
AIB.AX,15 Jan 2019,0.15,0.15,0.15,0.15,0
AIQ.AX,15 Jan 2019,0.098,0.098,0.098,0.098,0
AIR.AX,15 Jan 2019,0.065,0.065,0.065,0.065,0
AIS.AX,15 Jan 2019,0.19,0.225,0.19,0.22,1462442
AIV.AX,15 Jan 2019,0.19,0.2,0.19,0.2,4900
AIY.AX,15 Jan 2019,0.085,0.085,0.084,0.084,361406
AIYOB.AX,15 Jan 2019,0.043,0.043,0.041,0.041,325000
AIZ.AX,15 Jan 2019,2.99,3.02,2.97,3,29033
AJC.AX,15 Jan 2019,0.001,0.001,0.001,0.001,0
AJJ.AX,15 Jan 2019,0.13,0.13,0.13,0.13,0
AJL.AX,15 Jan 2019,0.2,0.2,0.195,0.2,111941
AJM.AX,15 Jan 2019,0.17,0.17,0.16,0.165,1933571
AJQ.AX,15 Jan 2019,0.08,0.08,0.08,0.08,30212
AJX.AX,15 Jan 2019,0.115,0.125,0.115,0.125,1148359
AJY.AX,15 Jan 2019,0.12,0.12,0.12,0.12,0
AKG.AX,15 Jan 2019,0.38,0.38,0.365,0.365,26122
AKM.AX,15 Jan 2019,0.02,0.02,0.02,0.02,1269999
