Symbol,Date,Open,High,Low,Close,Volume
1AD.AX,17 May 2018,0.31,0.31,0.305,0.305,57000
1AG.AX,17 May 2018,0.043,0.043,0.043,0.043,0
1AL.AX,17 May 2018,0.95,0.95,0.95,0.95,0
1ST.AX,17 May 2018,0.04,0.04,0.04,0.04,1000
3DP.AX,17 May 2018,0.06,0.061,0.058,0.06,623715
3PL.AX,17 May 2018,1.45,1.46,1.43,1.46,38569
4CE.AX,17 May 2018,0.057,0.06,0.057,0.06,1250479
4DS.AX,17 May 2018,0.055,0.057,0.055,0.056,1378857
5GN.AX,17 May 2018,0.58,0.58,0.545,0.545,57899
88E.AX,17 May 2018,0.039,0.039,0.038,0.039,8828763
8CO.AX,17 May 2018,0.045,0.045,0.045,0.045,0
8EC.AX,17 May 2018,0.935,0.935,0.91,0.91,23500
8IH.AX,17 May 2018,0.145,0.145,0.145,0.145,0
9SP.AX,17 May 2018,0.04,0.04,0.039,0.039,494725
A200.AX,17 May 2018,101.33,101.33,100.85,100.85,2295
A2M.AX,17 May 2018,10.72,11,10.66,10.75,10261306
A2MKOA.AX,17 May 2018,2.54,2.77,2.48,2.52,24030
A2MKOC.AX,17 May 2018,8.57,8.57,8.57,8.57,3000
A2MKOG.AX,17 May 2018,6.63,6.63,6.63,6.63,0
A2MKOH.AX,17 May 2018,4.55,4.55,4.32,4.32,8000
A2MKOR.AX,17 May 2018,4.37,4.54,4.31,4.52,64000
A3D.AX,17 May 2018,0.53,0.53,0.5,0.5,150015
A3DO.AX,17 May 2018,0.088,0.088,0.088,0.088,20000
AAA.AX,17 May 2018,50.12,50.12,50.11,50.12,52512
AAC.AX,17 May 2018,1.1,1.137,1.1,1.125,1136441
AACKOB.AX,17 May 2018,0.67,0.67,0.67,0.67,0
AAJ.AX,17 May 2018,0.021,0.021,0.021,0.021,851352
AAP.AX,17 May 2018,0.03,0.03,0.03,0.03,0
AAR.AX,17 May 2018,0.083,0.084,0.083,0.084,182120
AAU.AX,17 May 2018,0.009,0.009,0.009,0.009,15000
AB1.AX,17 May 2018,0.045,0.046,0.045,0.046,504375
ABA.AX,17 May 2018,5.44,5.51,5.44,5.5,8004
ABC.AX,17 May 2018,6.65,6.68,6.58,6.65,1957897
ABCKOQ.AX,17 May 2018,2.35,2.35,2.35,2.35,0
ABL.AX,17 May 2018,0.007,0.007,0.007,0.007,0
ABP.AX,17 May 2018,3.69,3.73,3.64,3.67,2277376
ABR.AX,17 May 2018,0.24,0.27,0.24,0.27,56537
ABT.AX,17 May 2018,0.36,0.36,0.36,0.36,0
ABV.AX,17 May 2018,0.004,0.004,0.004,0.004,1625000
ABW.AX,17 May 2018,0.51,0.51,0.51,0.51,0
ABX.AX,17 May 2018,0.11,0.11,0.11,0.11,55000
AC8.AX,17 May 2018,1.495,1.505,1.485,1.5,211649
ACB.AX,17 May 2018,0.059,0.06,0.059,0.06,67814
ACF.AX,17 May 2018,0.27,0.275,0.27,0.275,34706
