Symbol,Date,Open,High,Low,Close,Volume
14D.AX,12 Dec 2019,0.195,0.2,0.185,0.2,246522
14DO.AX,12 Dec 2019,0.025,0.025,0.025,0.025,0
1AD.AX,12 Dec 2019,0.091,0.11,0.09,0.11,952464
1ADO.AX,12 Dec 2019,0.04,0.04,0.037,0.037,9639
1AG.AX,12 Dec 2019,0.033,0.033,0.032,0.032,30000
1AL.AX,12 Dec 2019,0.86,0.86,0.86,0.86,0
1ST.AX,12 Dec 2019,0.076,0.077,0.068,0.077,849212
2BE.AX,12 Dec 2019,0.125,0.125,0.125,0.125,0
360.AX,12 Dec 2019,2.9,3.08,2.78,2.8,16583
3DA.AX,12 Dec 2019,0.41,0.425,0.4,0.4,1188725
3DP.AX,12 Dec 2019,0.059,0.059,0.056,0.056,617552
3PL.AX,12 Dec 2019,0.88,0.88,0.86,0.87,139707
4CE.AX,12 Dec 2019,0.013,0.013,0.012,0.012,421250
4DS.AX,12 Dec 2019,0.055,0.058,0.055,0.055,1799152
5GN.AX,12 Dec 2019,0.69,0.715,0.69,0.69,275814
88E.AX,12 Dec 2019,0.017,0.018,0.017,0.017,9675148
8CO.AX,12 Dec 2019,0.095,0.1,0.095,0.098,39000
8COO.AX,12 Dec 2019,0.065,0.065,0.065,0.065,0
8EC.AX,12 Dec 2019,0.073,0.073,0.069,0.069,2671161
8IH.AX,12 Dec 2019,0.08,0.08,0.08,0.08,0
8VI.AX,12 Dec 2019,0.15,0.15,0.15,0.15,0
9SP.AX,12 Dec 2019,0.016,0.016,0.016,0.016,275456
A1G.AX,12 Dec 2019,0.19,0.19,0.19,0.19,0
A1M.AX,12 Dec 2019,0.34,0.34,0.34,0.34,0
A200.AX,12 Dec 2019,113.26,113.41,112.64,112.78,21930
A2B.AX,12 Dec 2019,1.56,1.56,1.53,1.53,1017051
A2M.AX,12 Dec 2019,14.58,14.73,14.52,14.69,2865503
A2MKOA.AX,12 Dec 2019,5.1,5.2,5.1,5.2,6000
A2MKOC.AX,12 Dec 2019,6.85,6.89,6.85,6.89,5900
A2MKOG.AX,12 Dec 2019,9.01,9.01,9.01,9.01,0
A2MKOH.AX,12 Dec 2019,7.4,7.4,7.4,7.4,0
A2MKOR.AX,12 Dec 2019,6.56,6.56,6.56,6.56,0
A2MKOT.AX,12 Dec 2019,9.81,9.81,9.81,9.81,0
