Symbol,Date,Open,High,Low,Close,Volume
1AD.AX,26 Mar 2018,0.34,0.34,0.34,0.34,13360
1AG.AX,26 Mar 2018,0.052,0.058,0.052,0.057,1666297
1AL.AX,26 Mar 2018,0.9,0.9,0.9,0.9,10000
1ST.AX,26 Mar 2018,0.045,0.045,0.045,0.045,0
3DP.AX,26 Mar 2018,0.076,0.076,0.07,0.071,1125540
3PL.AX,26 Mar 2018,1.465,1.465,1.435,1.445,123217
4CE.AX,26 Mar 2018,0.099,0.102,0.095,0.095,1932709
4DS.AX,26 Mar 2018,0.071,0.073,0.069,0.073,2018404
5GN.AX,26 Mar 2018,0.695,0.72,0.69,0.715,110787
88E.AX,26 Mar 2018,0.034,0.035,0.034,0.035,3742050
8CO.AX,26 Mar 2018,0.05,0.05,0.049,0.05,593744
8EC.AX,26 Mar 2018,0.92,0.92,0.92,0.92,6205
8IH.AX,26 Mar 2018,0.175,0.175,0.175,0.175,5000
9SP.AX,26 Mar 2018,0.052,0.053,0.052,0.052,139509
A2M.AX,26 Mar 2018,12.62,12.66,12.26,12.44,4875489
A2MKOA.AX,26 Mar 2018,9.51,9.51,9.51,9.51,0
A2MKOC.AX,26 Mar 2018,10.88,10.88,10.88,10.88,0
A2MKOG.AX,26 Mar 2018,7.57,7.57,7.57,7.57,0
A2MKOH.AX,26 Mar 2018,6.82,6.82,6.82,6.82,0
A2MKOR.AX,26 Mar 2018,6.79,6.79,6.79,6.79,0
A3D.AX,26 Mar 2018,0.645,0.645,0.6,0.6,279024
AAA.AX,26 Mar 2018,50.15,50.15,50.14,50.15,38813
AAC.AX,26 Mar 2018,1.155,1.16,1.125,1.13,1800612
AACKOB.AX,26 Mar 2018,0.67,0.67,0.67,0.67,0
AAJ.AX,26 Mar 2018,0.022,0.022,0.022,0.022,98370
AAP.AX,26 Mar 2018,0.03,0.03,0.03,0.03,0
AAR.AX,26 Mar 2018,0.073,0.074,0.073,0.074,126315
AAU.AX,26 Mar 2018,0.009,0.009,0.009,0.009,0
AB1.AX,26 Mar 2018,0.059,0.064,0.059,0.063,4870365
ABA.AX,26 Mar 2018,5.33,5.33,5.3,5.3,10381
ABC.AX,26 Mar 2018,6.4,6.45,6.31,6.43,1242917
ABCKOQ.AX,26 Mar 2018,2.33,2.33,2.33,2.33,0
ABL.AX,26 Mar 2018,0.007,0.007,0.007,0.007,1002672
ABP.AX,26 Mar 2018,3.45,3.48,3.44,3.47,757714
ABR.AX,26 Mar 2018,0.35,0.355,0.35,0.355,27500
ABT.AX,26 Mar 2018,0.385,0.4,0.38,0.38,33276
ABV.AX,26 Mar 2018,0.005,0.005,0.005,0.005,0
ABW.AX,26 Mar 2018,0.55,0.55,0.55,0.55,848
ABX.AX,26 Mar 2018,0.11,0.115,0.11,0.115,451999
AC8.AX,26 Mar 2018,1.6,1.615,1.565,1.57,544408
ACB.AX,26 Mar 2018,0.07,0.073,0.07,0.073,73207
ACP.AX,26 Mar 2018,0.014,0.014,0.014,0.014,0
ACQ.AX,26 Mar 2018,1.13,1.14,1.13,1.14,13000
ACR.AX,26 Mar 2018,0.165,0.165,0.165,0.165,0
ACS.AX,26 Mar 2018,0.015,0.015,0.015,0.015,0
ACW.AX,26 Mar 2018,0.05,0.05,0.048,0.05,757813
AD1.AX,26 Mar 2018,0.081,0.081,0.081,0.081,2284
AD8.AX,26 Mar 2018,3.12,3.15,3.1,3.12,63919
ADA.AX,26 Mar 2018,2.26,2.3,2.2,2.28,73170
ADD.AX,26 Mar 2018,0.012,0.012,0.012,0.012,0
ADH.AX,26 Mar 2018,1.96,1.977,1.945,1.96,195714
ADJ.AX,26 Mar 2018,0.028,0.03,0.028,0.03,590692
ADN.AX,26 Mar 2018,0.008,0.008,0.008,0.008,140398
ADNOB.AX,26 Mar 2018,0.003,0.003,0.003,0.003,566333
ADO.AX,26 Mar 2018,0.015,0.018,0.015,0.016,10525142
ADR.AX,26 Mar 2018,0.11,0.12,0.11,0.12,684283
ADV.AX,26 Mar 2018,0.016,0.016,0.015,0.015,2711979
ADX.AX,26 Mar 2018,0.011,0.011,0.011,0.011,0
ADY.AX,26 Mar 2018,0.008,0.008,0.008,0.008,0
AEB.AX,26 Mar 2018,0.026,0.027,0.025,0.026,977742
AEBO.AX,26 Mar 2018,0.006,0.006,0.006,0.006,0
AEE.AX,26 Mar 2018,0.022,0.023,0.021,0.021,4313381
AEF.AX,26 Mar 2018,142.49,142.5,141,141,210
AEG.AX,26 Mar 2018,1.06,1.095,1.06,1.08,554608
AEI.AX,26 Mar 2018,0.225,0.23,0.19,0.225,96614
AER.AX,26 Mar 2018,0.059,0.059,0.059,0.059,0
AEV.AX,26 Mar 2018,0.025,0.026,0.025,0.026,87151
AFA.AX,26 Mar 2018,0.155,0.155,0.155,0.155,0
AFG.AX,26 Mar 2018,1.585,1.585,1.475,1.565,266098
AFI.AX,26 Mar 2018,6.05,6.09,6.03,6.06,329442
AFP.AX,26 Mar 2018,2.1,2.1,2.1,2.1,0
AFR.AX,26 Mar 2018,0.03,0.03,0.03,0.03,33000
AFT.AX,26 Mar 2018,0.001,0.001,0.001,0.001,1000000
AGD.AX,26 Mar 2018,0.12,0.12,0.12,0.12,0
AGE.AX,26 Mar 2018,0.009,0.009,0.008,0.008,2091711
AGEO.AX,26 Mar 2018,0.003,0.003,0.003,0.003,1409722
AGG.AX,26 Mar 2018,2.5,2.55,2.5,2.55,17232
AGI.AX,26 Mar 2018,1.895,1.895,1.86,1.895,40066
AGJ.AX,26 Mar 2018,0.051,0.051,0.051,0.051,0
AGL.AX,26 Mar 2018,21.03,21.31,21.02,21.18,1212738
AGLKOB.AX,26 Mar 2018,1.13,1.13,1.13,1.13,0
AGLKOQ.AX,26 Mar 2018,4.6,4.6,4.6,4.6,0
AGR.AX,26 Mar 2018,0.33,0.33,0.33,0.33,26729
AGS.AX,26 Mar 2018,0.13,0.13,0.12,0.12,106847
AGY.AX,26 Mar 2018,0.34,0.34,0.32,0.32,2609676
AHF.AX,26 Mar 2018,0.155,0.25,0.155,0.185,40849093
AHK.AX,26 Mar 2018,0.086,0.086,0.085,0.085,50000
AHL.AX,26 Mar 2018,0.028,0.028,0.028,0.028,0
AHN.AX,26 Mar 2018,0.031,0.031,0.031,0.031,0
AHQ.AX,26 Mar 2018,0.056,0.056,0.054,0.054,125732
AHX.AX,26 Mar 2018,0.79,0.8,0.79,0.8,36631
AHY.AX,26 Mar 2018,1.27,1.275,1.255,1.275,1484386
AHZ.AX,26 Mar 2018,0.3,0.32,0.3,0.305,466809
AIA.AX,26 Mar 2018,5.81,5.86,5.76,5.85,121392
AIB.AX,26 Mar 2018,0.475,0.475,0.435,0.435,2504
AIQ.AX,26 Mar 2018,0.091,0.091,0.091,0.091,0
AIR.AX,26 Mar 2018,0.065,0.065,0.065,0.065,0
AIS.AX,26 Mar 2018,0.16,0.16,0.16,0.16,0
AIV.AX,26 Mar 2018,0.15,0.15,0.15,0.15,0
AIY.AX,26 Mar 2018,0.06,0.06,0.06,0.06,8336
AIZ.AX,26 Mar 2018,3.12,3.18,3.11,3.12,46805
AJC.AX,26 Mar 2018,0.002,0.002,0.002,0.002,0
AJJ.AX,26 Mar 2018,0.105,0.105,0.105,0.105,0
AJL.AX,26 Mar 2018,0.36,0.36,0.36,0.36,1140
AJM.AX,26 Mar 2018,0.44,0.44,0.425,0.43,3237528
AJQ.AX,26 Mar 2018,0.085,0.086,0.083,0.083,77461
AJX.AX,26 Mar 2018,0.28,0.28,0.275,0.275,536902
AJY.AX,26 Mar 2018,0.12,0.12,0.12,0.12,0
AKG.AX,26 Mar 2018,0.47,0.47,0.47,0.47,0
AKM.AX,26 Mar 2018,0.008,0.008,0.008,0.008,3337749
AKN.AX,26 Mar 2018,0.005,0.005,0.005,0.005,0
AKP.AX,26 Mar 2018,17,17.8,17,17.5,3578
AL8.AX,26 Mar 2018,0.71,0.74,0.67,0.73,114656
ALC.AX,26 Mar 2018,0.04,0.04,0.039,0.039,226095
