Symbol,Date,Open,High,Low,Close,Volume
1AD.AX,05 Jul 2018,0.36,0.36,0.34,0.34,39906
1AG.AX,05 Jul 2018,0.045,0.045,0.045,0.045,0
1AL.AX,05 Jul 2018,0.94,0.94,0.94,0.94,1070
1ST.AX,05 Jul 2018,0.04,0.04,0.04,0.04,0
3DP.AX,05 Jul 2018,0.043,0.043,0.043,0.043,97954
3PL.AX,05 Jul 2018,1.24,1.25,1.225,1.25,223232
4CE.AX,05 Jul 2018,0.057,0.065,0.054,0.054,4356819
4DS.AX,05 Jul 2018,0.042,0.046,0.042,0.043,1847206
5GN.AX,05 Jul 2018,0.43,0.435,0.43,0.43,48940
88E.AX,05 Jul 2018,0.024,0.025,0.023,0.023,14316623
8CO.AX,05 Jul 2018,0.051,0.051,0.051,0.051,0
8COO.AX,05 Jul 2018,0.015,0.015,0.015,0.015,0
8EC.AX,05 Jul 2018,0.94,0.94,0.94,0.94,0
8IH.AX,05 Jul 2018,0.13,0.13,0.13,0.13,0
9SP.AX,05 Jul 2018,0.025,0.025,0.025,0.025,835500
A200.AX,05 Jul 2018,102.87,103.19,102.87,103.19,104082
A2M.AX,05 Jul 2018,10.6,10.62,10.36,10.51,3460163
A2MKOC.AX,05 Jul 2018,7.45,7.45,7.45,7.45,0
A2MKOG.AX,05 Jul 2018,5.55,5.55,5.55,5.55,0
A2MKOH.AX,05 Jul 2018,4.28,4.28,4.28,4.28,0
A2MKOR.AX,05 Jul 2018,4.76,4.76,4.76,4.76,0
A3D.AX,05 Jul 2018,0.53,0.53,0.51,0.51,13600
A3DO.AX,05 Jul 2018,0.185,0.185,0.185,0.185,15000
AAA.AX,05 Jul 2018,50.09,50.09,50.08,50.08,36870
AAC.AX,05 Jul 2018,1.225,1.235,1.215,1.225,422720
AACKOB.AX,05 Jul 2018,0.67,0.67,0.67,0.67,0
AAJ.AX,05 Jul 2018,0.01,0.011,0.01,0.011,2699112
AAP.AX,05 Jul 2018,0.025,0.025,0.025,0.025,0
AAR.AX,05 Jul 2018,0.088,0.091,0.088,0.091,245961
AAU.AX,05 Jul 2018,0.008,0.008,0.008,0.008,0
AB1.AX,05 Jul 2018,0.061,0.063,0.06,0.063,3592973
ABA.AX,05 Jul 2018,5.54,5.7,5.54,5.7,5301
ABC.AX,05 Jul 2018,6.94,6.96,6.885,6.92,1039859
ABCKOA.AX,05 Jul 2018,1.33,1.33,1.33,1.33,0
ABCKOQ.AX,05 Jul 2018,1.975,1.975,1.975,1.975,0
ABL.AX,05 Jul 2018,0.005,0.005,0.005,0.005,0
ABP.AX,05 Jul 2018,3.82,3.85,3.79,3.85,379972
ABR.AX,05 Jul 2018,0.25,0.25,0.25,0.25,44000
ABT.AX,05 Jul 2018,0.32,0.32,0.32,0.32,0
ABV.AX,05 Jul 2018,0.003,0.003,0.003,0.003,0
ABW.AX,05 Jul 2018,0.38,0.38,0.38,0.38,0
ABX.AX,05 Jul 2018,0.1,0.1,0.1,0.1,49230
AC8.AX,05 Jul 2018,1.225,1.225,1.165,1.19,1406727
ACB.AX,05 Jul 2018,0.05,0.05,0.05,0.05,8633
ACF.AX,05 Jul 2018,0.3,0.3,0.29,0.295,268158
ACP.AX,05 Jul 2018,0.009,0.009,0.009,0.009,0
ACQ.AX,05 Jul 2018,1.155,1.155,1.155,1.155,0
ACR.AX,05 Jul 2018,0.145,0.145,0.145,0.145,5000
ACS.AX,05 Jul 2018,0.01,0.01,0.01,0.01,0
ACW.AX,05 Jul 2018,0.05,0.05,0.049,0.049,1467489
AD1.AX,05 Jul 2018,0.04,0.04,0.039,0.039,170000
AD8.AX,05 Jul 2018,4.18,4.23,4.18,4.2,58543
ADA.AX,05 Jul 2018,1.72,1.8,1.72,1.78,44115
ADD.AX,05 Jul 2018,0.012,0.012,0.012,0.012,0
ADH.AX,05 Jul 2018,2.16,2.16,2.09,2.09,169932
ADJ.AX,05 Jul 2018,0.027,0.03,0.027,0.03,142176
ADN.AX,05 Jul 2018,0.007,0.007,0.007,0.007,4601428
ADNOB.AX,05 Jul 2018,0.003,0.003,0.003,0.003,0
ADO.AX,05 Jul 2018,0.016,0.016,0.016,0.016,516593
ADR.AX,05 Jul 2018,0.115,0.115,0.115,0.115,72500
ADT.AX,05 Jul 2018,0.495,0.495,0.4,0.415,2739731
ADV.AX,05 Jul 2018,0.013,0.013,0.013,0.013,3136720
ADX.AX,05 Jul 2018,0.01,0.01,0.01,0.01,749703
ADY.AX,05 Jul 2018,0.011,0.013,0.011,0.013,174999
AEB.AX,05 Jul 2018,0.02,0.021,0.019,0.02,1814307
AEBO.AX,05 Jul 2018,0.003,0.003,0.003,0.003,7500
AEE.AX,05 Jul 2018,0.021,0.022,0.021,0.022,3079307
AEF.AX,05 Jul 2018,134.5,135,134.5,134.5,353
AEG.AX,05 Jul 2018,1.165,1.165,1.155,1.16,91662
AEI.AX,05 Jul 2018,0.16,0.16,0.16,0.16,10000
AER.AX,05 Jul 2018,0.04,0.04,0.04,0.04,0
AEV.AX,05 Jul 2018,0.029,0.035,0.029,0.035,878620
AFA.AX,05 Jul 2018,0.15,0.15,0.15,0.15,9561
AFG.AX,05 Jul 2018,1.38,1.4,1.36,1.36,286971
AFI.AX,05 Jul 2018,6.17,6.2,6.16,6.2,406777
AFP.AX,05 Jul 2018,2,2,2,2,0
