Symbol,Date,Open,High,Low,Close,Volume
14D.AX,02 May 2019,0.32,0.325,0.3,0.3,223646
14DO.AX,02 May 2019,0.07,0.07,0.07,0.07,0
1AD.AX,02 May 2019,0.185,0.185,0.18,0.18,13361
1AG.AX,02 May 2019,0.044,0.044,0.044,0.044,0
1AL.AX,02 May 2019,0.88,0.88,0.88,0.88,0
1ST.AX,02 May 2019,0.05,0.05,0.05,0.05,0
3DP.AX,02 May 2019,0.05,0.052,0.048,0.049,2105457
3PL.AX,02 May 2019,1.045,1.05,1.04,1.05,1163268
4CE.AX,02 May 2019,0.009,0.009,0.009,0.009,0
4DS.AX,02 May 2019,0.073,0.075,0.071,0.072,1855525
5GN.AX,02 May 2019,1.05,1.05,1.01,1.02,338171
88E.AX,02 May 2019,0.014,0.014,0.013,0.013,3551281
8CO.AX,02 May 2019,0.12,0.16,0.11,0.125,934683
8COO.AX,02 May 2019,0.052,0.052,0.052,0.052,0
8EC.AX,02 May 2019,0.73,0.73,0.73,0.73,22793
8IH.AX,02 May 2019,0.065,0.065,0.065,0.065,0
8VI.AX,02 May 2019,0.55,0.55,0.55,0.55,0
9SP.AX,02 May 2019,0.017,0.017,0.017,0.017,937961
A1G.AX,02 May 2019,0.2,0.2,0.2,0.2,0
A200.AX,02 May 2019,106.12,106.24,105.82,105.93,10910
A2B.AX,02 May 2019,1.93,1.99,1.9,1.955,77239
A2M.AX,02 May 2019,15.22,15.72,15.19,15.44,2635521
A2MKOA.AX,02 May 2019,6.35,6.35,6.35,6.35,0
A2MKOC.AX,02 May 2019,7.78,7.78,7.78,7.78,0
A2MKOG.AX,02 May 2019,9.73,9.73,9.73,9.73,5000
A2MKOH.AX,02 May 2019,8.83,8.83,8.83,8.83,2000
A2MKOR.AX,02 May 2019,6.3,6.3,6.3,6.3,0
A3D.AX,02 May 2019,0.34,0.34,0.33,0.33,246870
A3DO.AX,02 May 2019,0.13,0.13,0.13,0.13,0
A40.AX,02 May 2019,0.17,0.175,0.165,0.17,618932
A4N.AX,02 May 2019,0.105,0.105,0.105,0.105,0
AAA.AX,02 May 2019,50.07,50.08,50.07,50.075,84567
AAC.AX,02 May 2019,1.18,1.18,1.14,1.14,179569
AACKOB.AX,02 May 2019,0.465,0.465,0.465,0.465,0
AAJ.AX,02 May 2019,0.005,0.005,0.005,0.005,0
AAP.AX,02 May 2019,0.015,0.015,0.015,0.015,0
AAR.AX,02 May 2019,0.079,0.079,0.077,0.078,264689
AAU.AX,02 May 2019,0.012,0.012,0.012,0.012,0
AB1.AX,02 May 2019,0.17,0.17,0.155,0.155,4366417
AB1O.AX,02 May 2019,0.085,0.085,0.085,0.085,200000
ABA.AX,02 May 2019,4.91,4.92,4.9,4.9,14317
ABC.AX,02 May 2019,4.37,4.41,4.35,4.41,592246
ABCKOC.AX,02 May 2019,0.83,0.83,0.83,0.83,0
ABCKOQ.AX,02 May 2019,2.16,2.16,2.16,2.16,0
ABL.AX,02 May 2019,0.004,0.004,0.004,0.004,0
ABP.AX,02 May 2019,3.72,3.73,3.69,3.7,435455
ABR.AX,02 May 2019,0.19,0.205,0.185,0.2,644176
ABT.AX,02 May 2019,0.08,0.08,0.08,0.08,0
ABV.AX,02 May 2019,0.011,0.011,0.01,0.01,462516
ABW.AX,02 May 2019,0.19,0.19,0.19,0.19,0
ABX.AX,02 May 2019,0.1,0.1,0.098,0.098,147613
AC8.AX,02 May 2019,0.38,0.38,0.365,0.37,617918
ACB.AX,02 May 2019,0.041,0.041,0.041,0.041,0
ACDC.AX,02 May 2019,49.14,49.21,49.14,49.21,169
ACF.AX,02 May 2019,0.375,0.375,0.372,0.375,1061085
ACP.AX,02 May 2019,0.008,0.008,0.008,0.008,0
ACQ.AX,02 May 2019,1.05,1.05,1.02,1.02,94956
ACR.AX,02 May 2019,0.235,0.235,0.225,0.23,62695
ACS.AX,02 May 2019,0.006,0.006,0.006,0.006,0
ACW.AX,02 May 2019,0.052,0.052,0.047,0.048,3270187
AD1.AX,02 May 2019,0.012,0.012,0.012,0.012,21111
AD8.AX,02 May 2019,6.18,6.45,6.11,6.45,338234
ADA.AX,02 May 2019,0.685,0.687,0.68,0.68,58295
ADD.AX,02 May 2019,0.002,0.002,0.002,0.002,1042
ADH.AX,02 May 2019,1.87,1.87,1.812,1.82,109636
