Symbol,Date,Open,High,Low,Close,Volume
14D.AX,14 Dec 2018,0.28,0.29,0.27,0.27,153426
14DO.AX,14 Dec 2018,0.1,0.1,0.1,0.1,6000
1AD.AX,14 Dec 2018,0.23,0.23,0.23,0.23,2068
1AG.AX,14 Dec 2018,0.046,0.046,0.044,0.044,1957242
1AL.AX,14 Dec 2018,0.9,0.9,0.9,0.9,0
1ST.AX,14 Dec 2018,0.029,0.029,0.029,0.029,0
3DP.AX,14 Dec 2018,0.046,0.047,0.039,0.04,4669598
3PL.AX,14 Dec 2018,1.15,1.15,1.15,1.15,0
4CE.AX,14 Dec 2018,0.016,0.017,0.016,0.016,124899
4DS.AX,14 Dec 2018,0.044,0.056,0.044,0.044,33587249
5GN.AX,14 Dec 2018,0.415,0.415,0.4,0.4,5850
88E.AX,14 Dec 2018,0.017,0.017,0.016,0.016,2507049
8CO.AX,14 Dec 2018,0.035,0.035,0.035,0.035,0
8COO.AX,14 Dec 2018,0.02,0.02,0.02,0.02,0
8EC.AX,14 Dec 2018,0.77,0.77,0.77,0.77,0
8IH.AX,14 Dec 2018,0.1,0.1,0.1,0.1,0
8VI.AX,14 Dec 2018,0.55,0.55,0.55,0.55,0
9SP.AX,14 Dec 2018,0.019,0.019,0.019,0.019,77498
A200.AX,14 Dec 2018,94.54,94.6,93.86,93.86,9935
A2B.AX,14 Dec 2018,2.2,2.2,2.03,2.15,41052
A2M.AX,14 Dec 2018,10.53,10.6,10.07,10.15,3836845
A2MKOC.AX,14 Dec 2018,2.83,2.83,2.77,2.77,2000
A2MKOG.AX,14 Dec 2018,4.9,4.94,4.48,4.48,10000
A2MKOH.AX,14 Dec 2018,3.77,3.77,3.77,3.77,0
A2MKOT.AX,14 Dec 2018,3.92,3.92,3.92,3.92,0
A2MKOU.AX,14 Dec 2018,2.48,2.48,2.48,2.48,0
A3D.AX,14 Dec 2018,0.52,0.545,0.52,0.545,186831
A3DO.AX,14 Dec 2018,0.25,0.25,0.25,0.25,0
A40.AX,14 Dec 2018,0.27,0.27,0.27,0.27,10450
