Symbol,Date,Open,High,Low,Close,Volume
14D.AX,11 Feb 2019,0.39,0.39,0.38,0.38,314797
14DO.AX,11 Feb 2019,0.18,0.18,0.155,0.155,6500
1AD.AX,11 Feb 2019,0.25,0.25,0.25,0.25,0
1AG.AX,11 Feb 2019,0.026,0.026,0.026,0.026,10000
1AL.AX,11 Feb 2019,0.85,0.85,0.85,0.85,0
1ST.AX,11 Feb 2019,0.029,0.029,0.029,0.029,1319
3DP.AX,11 Feb 2019,0.042,0.042,0.041,0.041,1341133
3PL.AX,11 Feb 2019,1.135,1.135,1.135,1.135,0
4CE.AX,11 Feb 2019,0.01,0.01,0.01,0.01,213074
4DS.AX,11 Feb 2019,0.058,0.06,0.057,0.057,1800551
5GN.AX,11 Feb 2019,0.55,0.555,0.525,0.525,53048
88E.AX,11 Feb 2019,0.02,0.02,0.019,0.019,6289409
8CO.AX,11 Feb 2019,0.04,0.04,0.04,0.04,62500
8COO.AX,11 Feb 2019,0.02,0.02,0.02,0.02,0
8EC.AX,11 Feb 2019,0.67,0.675,0.67,0.675,7050
8IH.AX,11 Feb 2019,0.095,0.095,0.095,0.095,5000
8VI.AX,11 Feb 2019,0.55,0.55,0.55,0.55,0
9SP.AX,11 Feb 2019,0.014,0.014,0.014,0.014,0
A200.AX,11 Feb 2019,101.51,101.57,100.7,101.09,2729
A2B.AX,11 Feb 2019,2.04,2.16,2.03,2.12,56277
A2M.AX,11 Feb 2019,12.5,12.85,12.5,12.84,2060408
A2MKOC.AX,11 Feb 2019,5.29,5.29,5.29,5.29,10000
A2MKOG.AX,11 Feb 2019,6.86,6.86,6.86,6.86,0
A2MKOH.AX,11 Feb 2019,6.03,6.03,5.98,5.98,2500
A3D.AX,11 Feb 2019,0.405,0.41,0.39,0.395,342984
A3DO.AX,11 Feb 2019,0.16,0.16,0.16,0.16,0
A40.AX,11 Feb 2019,0.19,0.195,0.18,0.19,919472
A4N.AX,11 Feb 2019,0.088,0.088,0.088,0.088,115000
AAA.AX,11 Feb 2019,50.1,50.1,50.09,50.09,66467
AAC.AX,11 Feb 2019,1.045,1.045,0.925,0.93,5103579
AACKOB.AX,11 Feb 2019,0.29,0.29,0.29,0.29,35000
AAJ.AX,11 Feb 2019,0.008,0.008,0.008,0.008,545655
AAP.AX,11 Feb 2019,0.018,0.018,0.018,0.018,45000
AAR.AX,11 Feb 2019,0.06,0.06,0.06,0.06,11035
AAU.AX,11 Feb 2019,0.009,0.009,0.009,0.009,0
AB1.AX,11 Feb 2019,0.091,0.091,0.089,0.089,2016490
AB1O.AX,11 Feb 2019,0.035,0.035,0.035,0.035,0
ABA.AX,11 Feb 2019,5.5,5.51,5.49,5.49,3562
ABC.AX,11 Feb 2019,4.71,4.8,4.71,4.77,1100616
ABCKOQ.AX,11 Feb 2019,2.16,2.16,2.16,2.16,0
ABL.AX,11 Feb 2019,0.003,0.003,0.003,0.003,0
ABP.AX,11 Feb 2019,3.8,3.8,3.71,3.73,575174
ABR.AX,11 Feb 2019,0.2,0.21,0.175,0.185,1394344
ABT.AX,11 Feb 2019,0.15,0.15,0.15,0.15,0
ABV.AX,11 Feb 2019,0.012,0.015,0.012,0.014,1707258
ABW.AX,11 Feb 2019,0.19,0.19,0.19,0.19,0
ABX.AX,11 Feb 2019,0.1,0.105,0.1,0.105,238923
AC8.AX,11 Feb 2019,0.445,0.445,0.43,0.435,1524588
ACB.AX,11 Feb 2019,0.045,0.045,0.045,0.045,2470
ACDC.AX,11 Feb 2019,46.3,46.3,46.07,46.23,1009
ACF.AX,11 Feb 2019,0.435,0.45,0.435,0.45,92549
ACP.AX,11 Feb 2019,0.009,0.009,0.009,0.009,0
ACQ.AX,11 Feb 2019,1.09,1.09,1.08,1.08,28495
ACR.AX,11 Feb 2019,0.185,0.185,0.17,0.175,123709
ACS.AX,11 Feb 2019,0.006,0.006,0.006,0.006,0
ACW.AX,11 Feb 2019,0.058,0.06,0.057,0.059,1502962
AD1.AX,11 Feb 2019,0.017,0.017,0.017,0.017,0
AD8.AX,11 Feb 2019,4.02,4.19,4.01,4.1,84329
ADA.AX,11 Feb 2019,0.85,0.88,0.845,0.845,69222
ADD.AX,11 Feb 2019,0.01,0.01,0.01,0.01,0
ADH.AX,11 Feb 2019,1.93,1.965,1.91,1.94,253763
ADJ.AX,11 Feb 2019,0.042,0.042,0.04,0.041,493842
ADN.AX,11 Feb 2019,0.007,0.008,0.007,0.007,1295188
ADNOB.AX,11 Feb 2019,0.004,0.004,0.004,0.004,250000
ADO.AX,11 Feb 2019,0.019,0.019,0.019,0.019,0
ADR.AX,11 Feb 2019,0.022,0.022,0.022,0.022,1393738
ADT.AX,11 Feb 2019,0.785,0.805,0.77,0.78,515987
ADV.AX,11 Feb 2019,0.004,0.004,0.004,0.004,2735000
ADX.AX,11 Feb 2019,0.006,0.006,0.006,0.006,2617657
ADY.AX,11 Feb 2019,0.013,0.013,0.013,0.013,2000
AEB.AX,11 Feb 2019,0.009,0.009,0.009,0.009,0
AEBO.AX,11 Feb 2019,0.002,0.002,0.002,0.002,0
AEE.AX,11 Feb 2019,0.015,0.016,0.015,0.016,4002538
AEF.AX,11 Feb 2019,1.7,1.74,1.67,1.74,37898
AEG.AX,11 Feb 2019,1.04,1.04,1.03,1.03,47275
AEI.AX,11 Feb 2019,0.14,0.14,0.14,0.14,200000
AER.AX,11 Feb 2019,0.05,0.05,0.05,0.05,0
AEV.AX,11 Feb 2019,0.015,0.015,0.015,0.015,30000
AFA.AX,11 Feb 2019,0.078,0.078,0.078,0.078,0
AFG.AX,11 Feb 2019,1.03,1.03,0.96,0.97,213709
AFI.AX,11 Feb 2019,6.14,6.14,6.06,6.06,313571
AFP.AX,11 Feb 2019,1.975,1.975,1.975,1.975,0
AFR.AX,11 Feb 2019,0.019,0.019,0.019,0.019,53000
AFT.AX,11 Feb 2019,0.001,0.001,0.001,0.001,0
AGD.AX,11 Feb 2019,0.073,0.073,0.073,0.073,0
AGE.AX,11 Feb 2019,0.004,0.004,0.004,0.004,0
AGEO.AX,11 Feb 2019,0.001,0.001,0.001,0.001,0
AGG.AX,11 Feb 2019,3.82,3.86,3.82,3.84,16854
AGH.AX,11 Feb 2019,0.355,0.415,0.355,0.38,748918
AGI.AX,11 Feb 2019,0.775,0.815,0.775,0.815,52404
AGJ.AX,11 Feb 2019,0.04,0.04,0.04,0.04,0
AGL.AX,11 Feb 2019,21.23,21.44,21.07,21.37,1388013
AGLKOB.AX,11 Feb 2019,1.13,1.13,1.13,1.13,0
AGLKOF.AX,11 Feb 2019,5.84,5.84,5.84,5.84,0
AGM.AX,11 Feb 2019,1.73,1.73,1.73,1.73,0
AGR.AX,11 Feb 2019,0.135,0.135,0.135,0.135,0
AGS.AX,11 Feb 2019,0.105,0.11,0.105,0.11,25000
AGX1.AX,11 Feb 2019,4.99,4.99,4.99,4.99,0
AGY.AX,11 Feb 2019,0.14,0.14,0.135,0.135,389500
AHF.AX,11 Feb 2019,0.15,0.15,0.135,0.135,144774
AHK.AX,11 Feb 2019,0.015,0.015,0.015,0.015,0
AHL.AX,11 Feb 2019,0.011,0.013,0.011,0.013,150000
AHN.AX,11 Feb 2019,0.012,0.012,0.012,0.012,0
AHQ.AX,11 Feb 2019,0.05,0.05,0.05,0.05,300000
AHX.AX,11 Feb 2019,0.475,0.475,0.475,0.475,500
AHY.AX,11 Feb 2019,1.01,1.08,1.01,1.03,550244
AHZ.AX,11 Feb 2019,0.04,0.04,0.039,0.039,399666
AHZO.AX,11 Feb 2019,0.022,0.022,0.022,0.022,50000
AIA.AX,11 Feb 2019,7.15,7.19,7.03,7.13,58155
AIB.AX,11 Feb 2019,0.14,0.14,0.14,0.14,0
AIQ.AX,11 Feb 2019,0.096,0.096,0.096,0.096,0
AIR.AX,11 Feb 2019,0.08,0.08,0.08,0.08,0
AIS.AX,11 Feb 2019,0.205,0.205,0.195,0.205,230432
AIV.AX,11 Feb 2019,0.2,0.2,0.2,0.2,0
AIY.AX,11 Feb 2019,0.074,0.074,0.074,0.074,0
AIYOB.AX,11 Feb 2019,0.06,0.06,0.06,0.06,0
AIZ.AX,11 Feb 2019,2.67,2.67,2.61,2.61,74596
AJC.AX,11 Feb 2019,0.001,0.001,0.001,0.001,9519620
AJJ.AX,11 Feb 2019,0.12,0.12,0.12,0.12,0
AJL.AX,11 Feb 2019,0.185,0.2,0.165,0.175,462326
AJM.AX,11 Feb 2019,0.13,0.135,0.13,0.13,1964426
AJQ.AX,11 Feb 2019,0.072,0.072,0.071,0.071,137206
AJX.AX,11 Feb 2019,0.125,0.125,0.125,0.125,99423
AJY.AX,11 Feb 2019,0.12,0.12,0.12,0.12,0
AKG.AX,11 Feb 2019,0.405,0.405,0.405,0.405,3049
AKM.AX,11 Feb 2019,0.019,0.019,0.019,0.019,2382526
AKN.AX,11 Feb 2019,0.002,0.002,0.002,0.002,0
AKP.AX,11 Feb 2019,20.5,20.5,20,20,4700
AL8.AX,11 Feb 2019,0.105,0.105,0.105,0.105,14252
ALC.AX,11 Feb 2019,0.039,0.039,0.039,0.039,42000
ALF.AX,11 Feb 2019,0.96,0.965,0.96,0.96,148171
ALG.AX,11 Feb 2019,1.43,1.44,1.38,1.425,501659
ALI.AX,11 Feb 2019,1.98,1.98,1.96,1.975,90715
ALK.AX,11 Feb 2019,0.2,0.2,0.19,0.2,63131
ALL.AX,11 Feb 2019,24.57,24.82,24.235,24.49,1143669
ALLKOG.AX,11 Feb 2019,14.01,14.01,14.01,14.01,0
ALLKOP.AX,11 Feb 2019,5.24,5.24,5.24,5.24,0
ALQ.AX,11 Feb 2019,7.62,7.665,7.57,7.62,1264119
ALQKOB.AX,11 Feb 2019,2,2,2,2,0
ALQKOE.AX,11 Feb 2019,1.295,1.295,1.295,1.295,0
ALQKOR.AX,11 Feb 2019,2.47,2.47,2.47,2.47,0
ALQKOU.AX,11 Feb 2019,2.65,2.65,2.65,2.65,0
ALT.AX,11 Feb 2019,0.005,0.005,0.005,0.005,0
ALU.AX,11 Feb 2019,26.74,27.38,26.39,26.61,292316
ALUKOA.AX,11 Feb 2019,13.4,13.4,13.4,13.4,221
ALUKOB.AX,11 Feb 2019,8.8,8.8,8.8,8.8,0
ALUKOP.AX,11 Feb 2019,3.07,3.07,3.07,3.07,0
ALX.AX,11 Feb 2019,6.86,6.88,6.81,6.85,600180
ALXKOQ.AX,11 Feb 2019,1.42,1.42,1.42,1.42,0
ALXKOS.AX,11 Feb 2019,2.54,2.54,2.54,2.54,0
ALY.AX,11 Feb 2019,0.012,0.012,0.012,0.012,0
AMA.AX,11 Feb 2019,0.975,0.975,0.96,0.965,43273
AMB.AX,11 Feb 2019,0.075,0.075,0.075,0.075,0
AMC.AX,11 Feb 2019,14.33,14.62,14.25,14.56,5635310
AMCKOQ.AX,11 Feb 2019,2.07,2.07,2.07,2.07,0
AMCKOS.AX,11 Feb 2019,3.1,3.1,3.1,3.1,0
AMD.AX,11 Feb 2019,0.014,0.014,0.014,0.014,209357
AMDOA.AX,11 Feb 2019,0.001,0.001,0.001,0.001,0
AME.AX,11 Feb 2019,0.035,0.039,0.035,0.036,157326
AMG.AX,11 Feb 2019,0.057,0.057,0.055,0.055,20000
AMH.AX,11 Feb 2019,0.855,0.855,0.85,0.85,103275
AMI.AX,11 Feb 2019,0.78,0.82,0.78,0.815,4012186
AML.AX,11 Feb 2019,0.29,0.29,0.285,0.285,72487
AMN.AX,11 Feb 2019,0.61,0.61,0.61,0.61,1516
AMO.AX,11 Feb 2019,0.12,0.12,0.12,0.12,0
AMP.AX,11 Feb 2019,2.44,2.44,2.39,2.42,7218503
AMPKOS.AX,11 Feb 2019,0.83,0.83,0.83,0.83,0
AMPKOT.AX,11 Feb 2019,0.56,0.56,0.56,0.56,0
AMPKOV.AX,11 Feb 2019,0.875,0.875,0.875,0.875,0
AMPLOA.AX,11 Feb 2019,0.605,0.605,0.605,0.605,0
AMPLOQ.AX,11 Feb 2019,0.675,0.675,0.675,0.675,0
AMPLOR.AX,11 Feb 2019,0.85,0.85,0.85,0.85,0
AMPLOU.AX,11 Feb 2019,0.485,0.485,0.485,0.485,0
AMPLOV.AX,11 Feb 2019,0.735,0.735,0.735,0.735,0
AMPPA.AX,11 Feb 2019,104.1,104.5,104.1,104.48,1191
AMS.AX,11 Feb 2019,0.68,0.705,0.68,0.705,23316
AMT.AX,11 Feb 2019,0.2,0.2,0.2,0.2,0
