Symbol,Date,Open,High,Low,Close,Volume
14D.AX,01 Nov 2018,0.3,0.315,0.29,0.3,219746
14DO.AX,01 Nov 2018,0.095,0.095,0.095,0.095,0
1AD.AX,01 Nov 2018,0.265,0.265,0.265,0.265,15000
1AG.AX,01 Nov 2018,0.044,0.044,0.044,0.044,0
1AL.AX,01 Nov 2018,0.975,0.975,0.975,0.975,0
1ST.AX,01 Nov 2018,0.033,0.033,0.033,0.033,170000
3DP.AX,01 Nov 2018,0.074,0.081,0.053,0.057,36153250
3PL.AX,01 Nov 2018,1.205,1.205,1.205,1.205,5855
4CE.AX,01 Nov 2018,0.023,0.024,0.023,0.024,318743
4DS.AX,01 Nov 2018,0.054,0.057,0.053,0.057,3847032
5GN.AX,01 Nov 2018,0.425,0.445,0.415,0.445,34278
88E.AX,01 Nov 2018,0.019,0.02,0.019,0.02,6631545
8CO.AX,01 Nov 2018,0.045,0.045,0.045,0.045,0
8COO.AX,01 Nov 2018,0.02,0.02,0.02,0.02,0
8EC.AX,01 Nov 2018,0.75,0.75,0.75,0.75,0
8IH.AX,01 Nov 2018,0.12,0.12,0.12,0.12,0
8VI.AX,01 Nov 2018,0.66,0.66,0.66,0.66,0
9SP.AX,01 Nov 2018,0.017,0.017,0.017,0.017,0
A200.AX,01 Nov 2018,97.53,97.74,97,97.1,11553
A2M.AX,01 Nov 2018,9.72,10,9.67,10,4104679
A2MKOC.AX,01 Nov 2018,2.58,2.64,2.58,2.64,15000
A2MKOG.AX,01 Nov 2018,4.31,4.31,4.31,4.31,2500
A2MKOH.AX,01 Nov 2018,3.3,3.3,3.3,3.3,3500
A2MKOT.AX,01 Nov 2018,3.94,3.94,3.94,3.94,0
A2MKOU.AX,01 Nov 2018,3.3,3.3,3.3,3.3,0
A3D.AX,01 Nov 2018,0.685,0.705,0.67,0.7,49590
A3DO.AX,01 Nov 2018,0.25,0.25,0.25,0.25,0
AAA.AX,01 Nov 2018,50.08,50.08,50.07,50.08,156493
AAC.AX,01 Nov 2018,1.325,1.345,1.29,1.29,642304
AACKOB.AX,01 Nov 2018,0.67,0.67,0.67,0.67,0
AAJ.AX,01 Nov 2018,0.006,0.006,0.006,0.006,0
AAP.AX,01 Nov 2018,0.02,0.02,0.02,0.02,0
AAR.AX,01 Nov 2018,0.079,0.079,0.074,0.076,133483
AAU.AX,01 Nov 2018,0.01,0.01,0.01,0.01,0
AB1.AX,01 Nov 2018,0.076,0.085,0.076,0.084,2739542
ABA.AX,01 Nov 2018,5.21,5.44,5.21,5.32,19732
ABC.AX,01 Nov 2018,5.65,5.685,5.59,5.62,808726
ABCKOQ.AX,01 Nov 2018,1.975,1.975,1.975,1.975,0
ABL.AX,01 Nov 2018,0.005,0.005,0.005,0.005,0
ABP.AX,01 Nov 2018,3.27,3.3,3.21,3.23,1148437
ABR.AX,01 Nov 2018,0.13,0.14,0.12,0.14,78025
ABT.AX,01 Nov 2018,0.2,0.2,0.2,0.2,5605
ABV.AX,01 Nov 2018,0.003,0.004,0.003,0.004,15011842
ABW.AX,01 Nov 2018,0.195,0.195,0.195,0.195,0
