Symbol,Date,Open,High,Low,Close,Volume
1AD.AX,07 May 2018,0.31,0.31,0.31,0.31,0
1AG.AX,07 May 2018,0.047,0.047,0.047,0.047,0
1AL.AX,07 May 2018,0.95,0.95,0.95,0.95,0
1ST.AX,07 May 2018,0.045,0.045,0.045,0.045,12000
3DP.AX,07 May 2018,0.059,0.06,0.058,0.06,377072
3PL.AX,07 May 2018,1.47,1.49,1.46,1.49,1146332
4CE.AX,07 May 2018,0.067,0.068,0.063,0.066,2645397
4DS.AX,07 May 2018,0.057,0.058,0.054,0.054,2121808
5GN.AX,07 May 2018,0.59,0.595,0.56,0.565,182275
88E.AX,07 May 2018,0.039,0.04,0.039,0.039,6739248
8CO.AX,07 May 2018,0.063,0.063,0.062,0.062,109224
8EC.AX,07 May 2018,0.94,0.94,0.94,0.94,7044
8IH.AX,07 May 2018,0.13,0.13,0.12,0.12,174500
9SP.AX,07 May 2018,0.044,0.045,0.044,0.045,100000
A2M.AX,07 May 2018,12.2,12.385,12.155,12.21,3300390
A2MKOA.AX,07 May 2018,3.64,3.64,3.64,3.64,0
A2MKOC.AX,07 May 2018,9.28,9.28,9.28,9.28,0
A2MKOG.AX,07 May 2018,6.86,6.86,6.86,6.86,250
A2MKOH.AX,07 May 2018,5.9,5.9,5.9,5.9,2000
A2MKOR.AX,07 May 2018,3.62,3.62,3.62,3.62,0
A3D.AX,07 May 2018,0.6,0.6,0.58,0.58,101431
A3DO.AX,07 May 2018,0.09,0.1,0.09,0.09,126858
AAA.AX,07 May 2018,50.1,50.1,50.09,50.1,125203
AAC.AX,07 May 2018,1.1,1.115,1.09,1.105,779157
AACKOB.AX,07 May 2018,0.67,0.67,0.67,0.67,0
AAJ.AX,07 May 2018,0.02,0.02,0.02,0.02,1282612
AAP.AX,07 May 2018,0.03,0.03,0.03,0.03,0
AAR.AX,07 May 2018,0.081,0.083,0.081,0.082,383360
AAU.AX,07 May 2018,0.009,0.009,0.009,0.009,3000
AB1.AX,07 May 2018,0.049,0.049,0.046,0.047,714341
ABA.AX,07 May 2018,5.37,5.47,5.37,5.47,17750
ABC.AX,07 May 2018,6.56,6.56,6.5,6.52,666006
ABCKOQ.AX,07 May 2018,2.35,2.35,2.35,2.35,0
ABL.AX,07 May 2018,0.007,0.007,0.007,0.007,99001
ABP.AX,07 May 2018,3.71,3.75,3.71,3.73,297750
ABR.AX,07 May 2018,0.275,0.3,0.275,0.28,157016
ABT.AX,07 May 2018,0.365,0.365,0.365,0.365,20500
ABV.AX,07 May 2018,0.005,0.005,0.005,0.005,0
ABW.AX,07 May 2018,0.535,0.535,0.535,0.535,0
ABX.AX,07 May 2018,0.11,0.11,0.11,0.11,45561
AC8.AX,07 May 2018,1.69,1.7,1.665,1.67,387112
ACB.AX,07 May 2018,0.068,0.068,0.068,0.068,0
ACF.AX,07 May 2018,0.27,0.275,0.265,0.27,289314
ACP.AX,07 May 2018,0.015,0.015,0.015,0.015,0
ACQ.AX,07 May 2018,1.12,1.12,1.1,1.1,25100
ACR.AX,07 May 2018,0.17,0.18,0.17,0.175,70548
ACS.AX,07 May 2018,0.011,0.011,0.011,0.011,0
ACW.AX,07 May 2018,0.043,0.043,0.043,0.043,920000
AD1.AX,07 May 2018,0.055,0.055,0.05,0.05,185000
AD8.AX,07 May 2018,3.1,3.1,3.02,3.09,9014
ADA.AX,07 May 2018,1.85,1.85,1.81,1.815,64033
ADD.AX,07 May 2018,0.012,0.012,0.012,0.012,0
ADH.AX,07 May 2018,2.13,2.14,2.09,2.11,368189
ADJ.AX,07 May 2018,0.026,0.026,0.023,0.023,528822
ADN.AX,07 May 2018,0.007,0.007,0.007,0.007,0
ADNOB.AX,07 May 2018,0.002,0.002,0.002,0.002,2402850
ADO.AX,07 May 2018,0.012,0.013,0.012,0.013,619012
ADR.AX,07 May 2018,0.14,0.14,0.14,0.14,250
ADT.AX,07 May 2018,0.205,0.205,0.2,0.2,481142
ADV.AX,07 May 2018,0.013,0.013,0.013,0.013,0
ADX.AX,07 May 2018,0.01,0.01,0.01,0.01,680709
ADY.AX,07 May 2018,0.019,0.022,0.019,0.019,2018855
AEB.AX,07 May 2018,0.028,0.03,0.028,0.03,7291177
AEBO.AX,07 May 2018,0.007,0.007,0.007,0.007,1450000
AEE.AX,07 May 2018,0.026,0.026,0.024,0.024,16874128
AEF.AX,07 May 2018,135,135.4,134,135.4,206
AEG.AX,07 May 2018,1.055,1.06,1.04,1.06,275816
AEI.AX,07 May 2018,0.2,0.2,0.18,0.18,50000
AER.AX,07 May 2018,0.052,0.053,0.052,0.053,23932
AEV.AX,07 May 2018,0.024,0.026,0.024,0.026,240618
AFA.AX,07 May 2018,0.145,0.145,0.145,0.145,0
AFG.AX,07 May 2018,1.43,1.45,1.425,1.44,489901
AFI.AX,07 May 2018,6.05,6.06,6.02,6.03,404750
AFP.AX,07 May 2018,2.4,2.4,2.4,2.4,410
AFR.AX,07 May 2018,0.026,0.026,0.025,0.026,46959
AFT.AX,07 May 2018,0.001,0.001,0.001,0.001,410501
AGD.AX,07 May 2018,0.12,0.12,0.12,0.12,0
AGE.AX,07 May 2018,0.008,0.009,0.008,0.008,943475
AGEO.AX,07 May 2018,0.004,0.004,0.004,0.004,0
AGG.AX,07 May 2018,2.37,2.39,2.37,2.39,768
AGI.AX,07 May 2018,1.19,1.205,1.13,1.185,7556964
AGJ.AX,07 May 2018,0.044,0.044,0.044,0.044,0
AGL.AX,07 May 2018,22.29,22.3,21.93,22.09,1042302
AGLKOB.AX,07 May 2018,1.13,1.13,1.13,1.13,0
AGLKOF.AX,07 May 2018,3.09,3.09,3.09,3.09,0
AGLKOQ.AX,07 May 2018,3.09,3.09,3.09,3.09,0
AGR.AX,07 May 2018,0.23,0.23,0.225,0.225,57111
AGS.AX,07 May 2018,0.11,0.11,0.11,0.11,30000
AGY.AX,07 May 2018,0.28,0.3,0.28,0.295,2216934
AHF.AX,07 May 2018,0.2,0.205,0.2,0.2,363836
AHK.AX,07 May 2018,0.07,0.07,0.07,0.07,10000
AHL.AX,07 May 2018,0.019,0.019,0.018,0.018,6003294
AHN.AX,07 May 2018,0.047,0.047,0.045,0.045,450000
AHQ.AX,07 May 2018,0.05,0.05,0.05,0.05,220000
AHX.AX,07 May 2018,0.74,0.745,0.74,0.745,15150
AHY.AX,07 May 2018,1.355,1.375,1.35,1.37,1078299
AHZ.AX,07 May 2018,0.37,0.37,0.36,0.36,214826
AIA.AX,07 May 2018,6,6.08,5.98,6.04,895690
AIB.AX,07 May 2018,0.39,0.39,0.39,0.39,13576
AIQ.AX,07 May 2018,0.09,0.09,0.09,0.09,0
AIR.AX,07 May 2018,0.065,0.065,0.065,0.065,0
AIS.AX,07 May 2018,0.17,0.17,0.165,0.165,79804
AIV.AX,07 May 2018,0.15,0.15,0.15,0.15,0
AIY.AX,07 May 2018,0.165,0.165,0.16,0.16,13031
AIZ.AX,07 May 2018,3.07,3.15,3.07,3.08,22105
AJC.AX,07 May 2018,0.002,0.002,0.002,0.002,0
AJJ.AX,07 May 2018,0.105,0.105,0.105,0.105,0
AJL.AX,07 May 2018,0.33,0.34,0.33,0.33,220718
AJM.AX,07 May 2018,0.37,0.37,0.365,0.365,1467561
AJQ.AX,07 May 2018,0.086,0.086,0.086,0.086,35000
AJX.AX,07 May 2018,0.155,0.16,0.15,0.155,828628
AJY.AX,07 May 2018,0.12,0.12,0.12,0.12,0
AKG.AX,07 May 2018,0.41,0.41,0.405,0.405,7655
AKM.AX,07 May 2018,0.015,0.016,0.015,0.016,62248453
