Symbol,Date,Open,High,Low,Close,Volume
14D.AX,05 Jul 2019,0.295,0.297,0.29,0.29,415983
14DO.AX,05 Jul 2019,0.11,0.11,0.11,0.11,0
1AD.AX,05 Jul 2019,0.142,0.155,0.142,0.155,125499
1ADO.AX,05 Jul 2019,0.035,0.035,0.035,0.035,0
1AG.AX,05 Jul 2019,0.041,0.041,0.041,0.041,0
1AL.AX,05 Jul 2019,0.84,0.84,0.84,0.84,0
1ST.AX,05 Jul 2019,0.066,0.066,0.06,0.062,612639
2BE.AX,05 Jul 2019,0.31,0.31,0.305,0.31,110860
360.AX,05 Jul 2019,3.98,3.99,3.9,3.99,5136
3DP.AX,05 Jul 2019,0.047,0.047,0.045,0.046,1072513
3PL.AX,05 Jul 2019,0.98,0.99,0.98,0.99,26248
4CE.AX,05 Jul 2019,0.011,0.011,0.01,0.011,2064274
4DS.AX,05 Jul 2019,0.059,0.061,0.059,0.059,1005578
5GN.AX,05 Jul 2019,1.51,1.51,1.45,1.45,828890
88E.AX,05 Jul 2019,0.017,0.018,0.017,0.018,1599258
8CO.AX,05 Jul 2019,0.16,0.16,0.155,0.155,130000
8COO.AX,05 Jul 2019,0.11,0.11,0.11,0.11,0
8EC.AX,05 Jul 2019,0.78,0.78,0.78,0.78,25000
8IH.AX,05 Jul 2019,0.06,0.06,0.06,0.06,0
8VI.AX,05 Jul 2019,0.49,0.49,0.49,0.49,0
9SP.AX,05 Jul 2019,0.016,0.02,0.016,0.019,16302401
A1G.AX,05 Jul 2019,0.175,0.175,0.175,0.175,6000
A1M.AX,05 Jul 2019,0.37,0.37,0.37,0.37,1151
A200.AX,05 Jul 2019,112.58,113.17,112.38,112.85,10887
A2B.AX,05 Jul 2019,1.82,1.82,1.78,1.78,118543
A2M.AX,05 Jul 2019,14.34,14.36,14.14,14.33,1874419
A2MKOA.AX,05 Jul 2019,5.01,5.01,5.01,5.01,2000
A2MKOC.AX,05 Jul 2019,6.72,6.72,6.72,6.72,0
A2MKOG.AX,05 Jul 2019,8.43,8.43,8.43,8.43,0
A2MKOH.AX,05 Jul 2019,7.35,7.35,7.35,7.35,0
A2MKOR.AX,05 Jul 2019,3.87,3.87,3.87,3.87,0
A2MKOT.AX,05 Jul 2019,6.66,6.66,6.66,6.66,0
A3D.AX,05 Jul 2019,0.36,0.37,0.355,0.355,37635
A3DO.AX,05 Jul 2019,0.15,0.15,0.15,0.15,0
A40.AX,05 Jul 2019,0.14,0.145,0.135,0.135,1029402
A4N.AX,05 Jul 2019,0.115,0.115,0.115,0.115,0
AAA.AX,05 Jul 2019,50.07,50.08,50.07,50.08,57002
AAC.AX,05 Jul 2019,1.045,1.06,1.04,1.055,137824
AACKOB.AX,05 Jul 2019,0.275,0.275,0.275,0.275,0
AAJ.AX,05 Jul 2019,0.003,0.003,0.003,0.003,200000
AAP.AX,05 Jul 2019,0.015,0.015,0.015,0.015,0
AAR.AX,05 Jul 2019,0.067,0.067,0.067,0.067,0
AAU.AX,05 Jul 2019,0.01,0.01,0.01,0.01,82000
AB1.AX,05 Jul 2019,0.17,0.17,0.155,0.155,2523301
AB1O.AX,05 Jul 2019,0.105,0.105,0.105,0.105,0
ABA.AX,05 Jul 2019,5.18,5.2,5.16,5.19,39933
ABC.AX,05 Jul 2019,4.3,4.36,4.265,4.34,1463229
ABCKOQ.AX,05 Jul 2019,1.205,1.205,1.205,1.205,0
ABL.AX,05 Jul 2019,0.002,0.002,0.002,0.002,0
ABP.AX,05 Jul 2019,4.34,4.36,4.31,4.34,686287
ABR.AX,05 Jul 2019,0.24,0.245,0.235,0.24,227170
ABT.AX,05 Jul 2019,0.068,0.068,0.067,0.067,65800
ABV.AX,05 Jul 2019,0.022,0.022,0.019,0.019,77393
ABW.AX,05 Jul 2019,0.19,0.19,0.19,0.19,0
ABX.AX,05 Jul 2019,0.13,0.13,0.13,0.13,8900
AC8.AX,05 Jul 2019,0.37,0.38,0.37,0.37,608647
ACB.AX,05 Jul 2019,0.036,0.038,0.036,0.038,77103
ACDC.AX,05 Jul 2019,47.57,47.57,47.57,47.57,36
ACF.AX,05 Jul 2019,0.34,0.34,0.335,0.335,82460
ACP.AX,05 Jul 2019,0.008,0.008,0.008,0.008,0
ACQ.AX,05 Jul 2019,1.035,1.055,1.035,1.055,151175
ACR.AX,05 Jul 2019,0.185,0.185,0.185,0.185,130000
ACS.AX,05 Jul 2019,0.006,0.006,0.006,0.006,0
ACW.AX,05 Jul 2019,0.011,0.011,0.011,0.011,330909
AD1.AX,05 Jul 2019,0.011,0.011,0.011,0.011,0
AD8.AX,05 Jul 2019,7.78,8.03,7.77,7.98,213823
ADA.AX,05 Jul 2019,0.43,0.43,0.42,0.42,168122
ADD.AX,05 Jul 2019,0.009,0.009,0.009,0.009,0
ADH.AX,05 Jul 2019,1.5,1.55,1.5,1.54,374285
ADI.AX,05 Jul 2019,2.91,2.99,2.91,2.96,231510
ADJ.AX,05 Jul 2019,0.029,0.03,0.029,0.03,24797518
ADN.AX,05 Jul 2019,0.015,0.015,0.014,0.014,5066333
ADNOB.AX,05 Jul 2019,0.007,0.007,0.007,0.007,7289000
ADO.AX,05 Jul 2019,0.013,0.014,0.013,0.013,2446319
ADOO.AX,05 Jul 2019,0.005,0.005,0.005,0.005,222728
ADR.AX,05 Jul 2019,0.028,0.028,0.028,0.028,0
ADT.AX,05 Jul 2019,1.15,1.19,1.145,1.18,718120
ADV.AX,05 Jul 2019,0.003,0.004,0.003,0.003,4066623
ADX.AX,05 Jul 2019,0.007,0.007,0.007,0.007,8000
ADY.AX,05 Jul 2019,0.009,0.009,0.009,0.009,0
AEB.AX,05 Jul 2019,0.009,0.009,0.009,0.009,0
AEBO.AX,05 Jul 2019,0.002,0.002,0.002,0.002,0
AEE.AX,05 Jul 2019,0.011,0.011,0.01,0.011,1292999
AEF.AX,05 Jul 2019,1.76,1.83,1.76,1.83,176376
AEG.AX,05 Jul 2019,0.9,0.91,0.9,0.91,38446
AEI.AX,05 Jul 2019,0.31,0.31,0.31,0.31,0
AER.AX,05 Jul 2019,0.13,0.13,0.13,0.13,38461
AEV.AX,05 Jul 2019,0.005,0.005,0.005,0.005,0
AFA.AX,05 Jul 2019,0.105,0.11,0.105,0.11,27961
AFG.AX,05 Jul 2019,1.73,1.73,1.695,1.71,340625
AFI.AX,05 Jul 2019,6.33,6.37,6.3,6.33,674035
AFL.AX,05 Jul 2019,0.185,0.19,0.185,0.19,60000
AFP.AX,05 Jul 2019,2.95,2.95,2.95,2.95,200
AFR.AX,05 Jul 2019,0.014,0.014,0.014,0.014,0
AFT.AX,05 Jul 2019,0.001,0.001,0.001,0.001,0
AGD.AX,05 Jul 2019,0.062,0.062,0.062,0.062,0
AGE.AX,05 Jul 2019,0.003,0.003,0.003,0.003,300000
