Symbol,Date,Open,High,Low,Close,Volume
14D.AX,09 Oct 2018,0.32,0.325,0.305,0.305,416529
14DO.AX,09 Oct 2018,0.14,0.14,0.1,0.1,20346
1AD.AX,09 Oct 2018,0.3,0.3,0.3,0.3,0
1AG.AX,09 Oct 2018,0.048,0.048,0.048,0.048,45454
1AL.AX,09 Oct 2018,0.975,0.975,0.975,0.975,0
1ST.AX,09 Oct 2018,0.031,0.031,0.031,0.031,0
3DP.AX,09 Oct 2018,0.031,0.031,0.03,0.03,552857
3PL.AX,09 Oct 2018,1.14,1.16,1.13,1.14,155597
4CE.AX,09 Oct 2018,0.034,0.034,0.031,0.032,3224856
4DS.AX,09 Oct 2018,0.06,0.061,0.055,0.055,3991217
5GN.AX,09 Oct 2018,0.48,0.48,0.46,0.46,19613
88E.AX,09 Oct 2018,0.019,0.019,0.019,0.019,1867156
8CO.AX,09 Oct 2018,0.04,0.04,0.04,0.04,0
8COO.AX,09 Oct 2018,0.02,0.02,0.02,0.02,0
8EC.AX,09 Oct 2018,0.84,0.845,0.825,0.825,77000
8IH.AX,09 Oct 2018,0.125,0.125,0.125,0.125,6155
8VI.AX,09 Oct 2018,0.66,0.66,0.66,0.66,0
9SP.AX,09 Oct 2018,0.02,0.02,0.02,0.02,783027
A200.AX,09 Oct 2018,101.27,101.34,100.49,100.71,8518
A2M.AX,09 Oct 2018,9.57,9.61,9.19,9.31,5082949
A2MKOC.AX,09 Oct 2018,7.56,7.56,7.56,7.56,0
A2MKOG.AX,09 Oct 2018,5.3,5.3,5.3,5.3,0
A2MKOH.AX,09 Oct 2018,2.99,2.99,2.99,2.99,0
A2MKOT.AX,09 Oct 2018,3.94,3.94,3.94,3.94,0
A2MKOU.AX,09 Oct 2018,3.74,3.8,3.65,3.74,17200
A3D.AX,09 Oct 2018,0.895,0.935,0.825,0.83,658268
A3DO.AX,09 Oct 2018,0.31,0.33,0.3,0.3,45486
AAA.AX,09 Oct 2018,50.1,50.11,50.09,50.11,69905
AAC.AX,09 Oct 2018,1.23,1.232,1.195,1.2,720027
AACKOB.AX,09 Oct 2018,0.67,0.67,0.67,0.67,0
AAJ.AX,09 Oct 2018,0.007,0.007,0.007,0.007,500000
AAP.AX,09 Oct 2018,0.026,0.026,0.026,0.026,0
AAR.AX,09 Oct 2018,0.08,0.08,0.08,0.08,120345
AAU.AX,09 Oct 2018,0.01,0.01,0.01,0.01,0
AB1.AX,09 Oct 2018,0.088,0.089,0.082,0.082,4519314
ABA.AX,09 Oct 2018,5.51,5.6,5.51,5.6,22697
