Symbol,Date,Open,High,Low,Close,Volume
14D.AX,09 Oct 2019,0.205,0.205,0.195,0.195,62667
14DO.AX,09 Oct 2019,0.06,0.06,0.06,0.06,0
1AD.AX,09 Oct 2019,0.155,0.16,0.15,0.16,60123
1ADO.AX,09 Oct 2019,0.05,0.05,0.05,0.05,0
1AG.AX,09 Oct 2019,0.04,0.04,0.04,0.04,0
1AL.AX,09 Oct 2019,0.8,0.8,0.8,0.8,0
1ST.AX,09 Oct 2019,0.06,0.06,0.059,0.06,731284
2BE.AX,09 Oct 2019,0.285,0.285,0.285,0.285,0
360.AX,09 Oct 2019,3.5,3.5,3.48,3.48,1515
3DP.AX,09 Oct 2019,0.047,0.053,0.047,0.053,1492314
3PL.AX,09 Oct 2019,0.88,0.88,0.88,0.88,0
4CE.AX,09 Oct 2019,0.018,0.018,0.018,0.018,0
4DS.AX,09 Oct 2019,0.062,0.07,0.061,0.066,4597175
5GN.AX,09 Oct 2019,0.7,0.735,0.695,0.725,713872
88E.AX,09 Oct 2019,0.012,0.012,0.011,0.012,4212626
8CO.AX,09 Oct 2019,0.091,0.091,0.091,0.091,0
8COO.AX,09 Oct 2019,0.05,0.05,0.05,0.05,125000
8EC.AX,09 Oct 2019,0.077,0.077,0.077,0.077,0
8IH.AX,09 Oct 2019,0.08,0.08,0.08,0.08,4000
8VI.AX,09 Oct 2019,0.2,0.2,0.2,0.2,0
9SP.AX,09 Oct 2019,0.019,0.02,0.019,0.019,2236667
A1G.AX,09 Oct 2019,0.26,0.26,0.26,0.26,2257
A1M.AX,09 Oct 2019,0.39,0.39,0.39,0.39,1280
A200.AX,09 Oct 2019,109.22,109.62,109.01,109.44,39704
A2B.AX,09 Oct 2019,1.505,1.51,1.465,1.495,66148
A2M.AX,09 Oct 2019,12.1,12.17,11.93,12.05,3179502
A2MKOA.AX,09 Oct 2019,2.68,2.68,2.68,2.68,0
A2MKOC.AX,09 Oct 2019,4.58,4.58,4.58,4.58,0
