Symbol,Date,Open,High,Low,Close,Volume
14D.AX,23 Aug 2019,0.25,0.25,0.245,0.245,83198
14DO.AX,23 Aug 2019,0.045,0.045,0.045,0.045,0
1AD.AX,23 Aug 2019,0.125,0.125,0.12,0.12,86206
1ADO.AX,23 Aug 2019,0.037,0.037,0.037,0.037,0
1AG.AX,23 Aug 2019,0.036,0.036,0.036,0.036,47966
1AL.AX,23 Aug 2019,0.8,0.8,0.8,0.8,0
1ST.AX,23 Aug 2019,0.073,0.078,0.073,0.078,14445
2BE.AX,23 Aug 2019,0.31,0.32,0.31,0.32,74852
360.AX,23 Aug 2019,3.4,3.67,3.4,3.45,257053
3DP.AX,23 Aug 2019,0.039,0.04,0.039,0.04,144085
3PL.AX,23 Aug 2019,0.985,0.985,0.905,0.94,40349
4CE.AX,23 Aug 2019,0.019,0.02,0.018,0.018,1238026
4DS.AX,23 Aug 2019,0.051,0.052,0.051,0.052,1012810
5GN.AX,23 Aug 2019,0.995,0.995,0.97,0.97,159684
88E.AX,23 Aug 2019,0.016,0.018,0.015,0.017,26679448
8CO.AX,23 Aug 2019,0.115,0.125,0.112,0.125,290947
8COO.AX,23 Aug 2019,0.075,0.075,0.075,0.075,0
8EC.AX,23 Aug 2019,0.315,0.315,0.315,0.315,130000
8IH.AX,23 Aug 2019,0.068,0.068,0.068,0.068,30000
8VI.AX,23 Aug 2019,0.4,0.4,0.4,0.4,0
9SP.AX,23 Aug 2019,0.023,0.025,0.022,0.025,1888014
A1G.AX,23 Aug 2019,0.165,0.165,0.165,0.165,0
A1M.AX,23 Aug 2019,0.41,0.41,0.41,0.41,400
A200.AX,23 Aug 2019,109.08,109.67,109,109.45,4480
A2B.AX,23 Aug 2019,1.775,1.775,1.7,1.76,8790
A2M.AX,23 Aug 2019,13.78,13.8,13.23,13.59,15239228
A2MKOA.AX,23 Aug 2019,4.03,4.12,3.93,4.12,28750
A2MKOC.AX,23 Aug 2019,5.62,5.83,5.62,5.83,5609
A2MKOG.AX,23 Aug 2019,10.9,10.9,10.9,10.9,0
A2MKOH.AX,23 Aug 2019,6.78,6.78,6.78,6.78,0
A2MKOR.AX,23 Aug 2019,8.63,8.63,8.63,8.63,0
A2MKOT.AX,23 Aug 2019,7.1,7.1,7.1,7.1,0
A2MKOU.AX,23 Aug 2019,5.7,5.7,5.7,5.7,3500
A3D.AX,23 Aug 2019,0.285,0.285,0.28,0.285,33077
A3DO.AX,23 Aug 2019,0.15,0.15,0.15,0.15,0
A40.AX,23 Aug 2019,0.082,0.082,0.082,0.082,0
A4N.AX,23 Aug 2019,0.135,0.135,0.132,0.135,348879
AAA.AX,23 Aug 2019,50.11,50.12,50.11,50.12,176171
AAC.AX,23 Aug 2019,1.035,1.04,1.02,1.03,145106
AACKOB.AX,23 Aug 2019,0.345,0.345,0.345,0.345,0
AAJ.AX,23 Aug 2019,0.005,0.005,0.005,0.005,0
AAP.AX,23 Aug 2019,0.015,0.015,0.015,0.015,0
AAR.AX,23 Aug 2019,0.064,0.065,0.064,0.065,162125
AAU.AX,23 Aug 2019,0.008,0.008,0.008,0.008,0
AB1.AX,23 Aug 2019,0.18,0.19,0.18,0.185,1359336
AB1O.AX,23 Aug 2019,0.115,0.115,0.115,0.115,0
ABA.AX,23 Aug 2019,5.53,5.53,5.42,5.46,23539
ABC.AX,23 Aug 2019,3.11,3.16,3.09,3.14,2061513
ABCKOA.AX,23 Aug 2019,0.395,0.395,0.395,0.395,4000
ABCKOQ.AX,23 Aug 2019,1.205,1.205,1.205,1.205,0
ABL.AX,23 Aug 2019,0.002,0.002,0.002,0.002,0
ABP.AX,23 Aug 2019,3.88,3.94,3.86,3.94,1764019
ABR.AX,23 Aug 2019,0.265,0.265,0.265,0.265,0
ABT.AX,23 Aug 2019,0.054,0.054,0.054,0.054,0
ABV.AX,23 Aug 2019,0.022,0.022,0.022,0.022,0
ABW.AX,23 Aug 2019,0.19,0.19,0.19,0.19,0
ABX.AX,23 Aug 2019,0.11,0.11,0.11,0.11,0
AC8.AX,23 Aug 2019,0.38,0.385,0.375,0.375,381099
ACB.AX,23 Aug 2019,0.028,0.028,0.028,0.028,6000
ACDC.AX,23 Aug 2019,44.84,44.84,44.84,44.84,22
ACF.AX,23 Aug 2019,0.29,0.29,0.275,0.28,101802
ACP.AX,23 Aug 2019,0.008,0.008,0.008,0.008,0
ACQ.AX,23 Aug 2019,1.03,1.03,1.025,1.025,18285
ACR.AX,23 Aug 2019,0.175,0.175,0.175,0.175,45800
ACS.AX,23 Aug 2019,0.003,0.003,0.003,0.003,10000
ACW.AX,23 Aug 2019,0.009,0.009,0.009,0.009,59640
AD1.AX,23 Aug 2019,0.015,0.015,0.015,0.015,0
AD8.AX,23 Aug 2019,7.43,7.43,6.9,6.97,530159
ADA.AX,23 Aug 2019,0.505,0.525,0.5,0.5,142085
ADD.AX,23 Aug 2019,0.009,0.009,0.009,0.009,0
ADH.AX,23 Aug 2019,1.555,1.58,1.52,1.57,618008
ADI.AX,23 Aug 2019,2.93,2.94,2.92,2.93,191773
ADJ.AX,23 Aug 2019,0.027,0.029,0.027,0.029,1714919
ADN.AX,23 Aug 2019,0.066,0.067,0.061,0.061,30484414
ADNOB.AX,23 Aug 2019,0.051,0.053,0.048,0.048,3954822
ADO.AX,23 Aug 2019,0.013,0.014,0.013,0.014,140000
ADOO.AX,23 Aug 2019,0.005,0.005,0.005,0.005,486000
ADR.AX,23 Aug 2019,0.024,0.024,0.024,0.024,0
ADT.AX,23 Aug 2019,1.14,1.14,1.07,1.105,81921
ADV.AX,23 Aug 2019,0.003,0.003,0.003,0.003,1207339
ADX.AX,23 Aug 2019,0.012,0.012,0.012,0.012,0
ADY.AX,23 Aug 2019,0.01,0.01,0.01,0.01,0
AEB.AX,23 Aug 2019,0.009,0.009,0.009,0.009,0
AEBO.AX,23 Aug 2019,0.002,0.002,0.002,0.002,0
AEE.AX,23 Aug 2019,0.009,0.009,0.009,0.009,55700
AEF.AX,23 Aug 2019,2.17,2.17,2.12,2.12,25640
AEG.AX,23 Aug 2019,1.005,1.01,1.005,1.005,169150
AEI.AX,23 Aug 2019,0.275,0.29,0.275,0.29,72524
AER.AX,23 Aug 2019,0.16,0.17,0.15,0.15,41751
AEV.AX,23 Aug 2019,0.006,0.006,0.006,0.006,0
AFA.AX,23 Aug 2019,0.1,0.1,0.1,0.1,0
AFG.AX,23 Aug 2019,2.24,2.25,2.19,2.2,1006149
AFI.AX,23 Aug 2019,6.19,6.21,6.18,6.18,267149
AFL.AX,23 Aug 2019,0.19,0.19,0.19,0.19,5000
AFP.AX,23 Aug 2019,2.96,2.96,2.96,2.96,0
AFR.AX,23 Aug 2019,0.013,0.014,0.013,0.013,112352
AFT.AX,23 Aug 2019,0.001,0.001,0.001,0.001,0
AGD.AX,23 Aug 2019,0.072,0.072,0.072,0.072,1
AGE.AX,23 Aug 2019,0.003,0.003,0.003,0.003,0
AGEO.AX,23 Aug 2019,0.001,0.001,0.001,0.001,0
AGG.AX,23 Aug 2019,6.49,6.49,6.34,6.36,7205
AGH.AX,23 Aug 2019,0.78,0.8,0.78,0.785,478960
AGI.AX,23 Aug 2019,0.73,0.78,0.73,0.77,174715
AGJ.AX,23 Aug 2019,0.05,0.05,0.05,0.05,0
AGL.AX,23 Aug 2019,18.52,18.78,18.52,18.75,1810474
AGLBOA.AX,23 Aug 2019,20.94,20.94,20.94,20.94,0
AGLKOB.AX,23 Aug 2019,1.13,1.13,1.13,1.13,0
AGLKOC.AX,23 Aug 2019,2.63,2.63,2.63,2.63,0
AGLKOD.AX,23 Aug 2019,2.99,2.99,2.99,2.99,0
AGLKOF.AX,23 Aug 2019,5.55,5.55,5.55,5.55,0
AGLKOQ.AX,23 Aug 2019,3.29,3.29,3.29,3.29,0
AGM.AX,23 Aug 2019,1.895,1.895,1.89,1.89,25828
AGR.AX,23 Aug 2019,0.17,0.17,0.165,0.165,155952
AGS.AX,23 Aug 2019,0.145,0.145,0.14,0.14,317999
AGVT.AX,23 Aug 2019,51.46,51.46,51.39,51.39,733
AGX1.AX,23 Aug 2019,5.15,5.15,5.15,5.15,0
AGY.AX,23 Aug 2019,0.09,0.1,0.089,0.092,4488603
AGYO.AX,23 Aug 2019,0.048,0.048,0.048,0.048,12000
AHF.AX,23 Aug 2019,0.125,0.13,0.125,0.13,62039
AHK.AX,23 Aug 2019,0.03,0.03,0.028,0.028,20000
AHL.AX,23 Aug 2019,0.007,0.008,0.007,0.008,8829787
AHN.AX,23 Aug 2019,0.02,0.02,0.02,0.02,0
