Symbol,Date,Open,High,Low,Close,Volume
14D.AX,04 Oct 2019,0.2,0.215,0.195,0.205,168349
14DO.AX,04 Oct 2019,0.06,0.06,0.06,0.06,0
1AD.AX,04 Oct 2019,0.15,0.15,0.15,0.15,0
1ADO.AX,04 Oct 2019,0.05,0.05,0.05,0.05,0
1AG.AX,04 Oct 2019,0.042,0.042,0.042,0.042,88403
1AL.AX,04 Oct 2019,0.84,0.84,0.84,0.84,0
1ST.AX,04 Oct 2019,0.062,0.062,0.061,0.061,202326
2BE.AX,04 Oct 2019,0.29,0.29,0.275,0.28,198165
360.AX,04 Oct 2019,3.64,3.64,3.44,3.49,1787
3DP.AX,04 Oct 2019,0.048,0.05,0.047,0.047,1099295
3PL.AX,04 Oct 2019,0.88,0.88,0.87,0.88,268314
4CE.AX,04 Oct 2019,0.018,0.018,0.018,0.018,0
4DS.AX,04 Oct 2019,0.08,0.08,0.07,0.072,10931938
5GN.AX,04 Oct 2019,0.76,0.76,0.71,0.73,149606
88E.AX,04 Oct 2019,0.012,0.012,0.011,0.012,7426142
8CO.AX,04 Oct 2019,0.081,0.093,0.081,0.089,68119
8COO.AX,04 Oct 2019,0.05,0.05,0.05,0.05,0
8EC.AX,04 Oct 2019,0.081,0.081,0.081,0.081,7600
8IH.AX,04 Oct 2019,0.09,0.09,0.09,0.09,0
8VI.AX,04 Oct 2019,0.2,0.2,0.2,0.2,0
9SP.AX,04 Oct 2019,0.021,0.021,0.02,0.021,2796501
A1G.AX,04 Oct 2019,0.215,0.26,0.215,0.25,145328
A1M.AX,04 Oct 2019,0.39,0.39,0.39,0.39,1014
A200.AX,04 Oct 2019,108.8,109.24,108.57,109.01,52274
A2B.AX,04 Oct 2019,1.445,1.47,1.42,1.42,117729
A2M.AX,04 Oct 2019,12.19,12.34,12.19,12.19,4771195
A2MKOA.AX,04 Oct 2019,2.8,2.83,2.8,2.8,10500
A2MKOC.AX,04 Oct 2019,4.5,4.5,4.5,4.5,0
A2MKOG.AX,04 Oct 2019,7.5,7.5,7.5,7.5,0
A2MKOH.AX,04 Oct 2019,7.49,7.49,7.49,7.49,0
A2MKOR.AX,04 Oct 2019,8.63,8.63,8.63,8.63,0
A2MKOT.AX,04 Oct 2019,7.1,7.1,7.1,7.1,0
A2MKOU.AX,04 Oct 2019,7.04,7.04,7.04,7.04,0
A3D.AX,04 Oct 2019,0.26,0.265,0.26,0.26,29002
A3DO.AX,04 Oct 2019,0.1,0.1,0.1,0.1,0
A40.AX,04 Oct 2019,0.082,0.082,0.082,0.082,0
A4N.AX,04 Oct 2019,0.18,0.18,0.175,0.18,47713
AAA.AX,04 Oct 2019,50.07,50.08,50.07,50.07,82201
AAC.AX,04 Oct 2019,1.01,1.01,1,1,250082
AACKOB.AX,04 Oct 2019,0.275,0.275,0.275,0.275,2750
AAJ.AX,04 Oct 2019,0.005,0.005,0.005,0.005,0
AAP.AX,04 Oct 2019,0.016,0.016,0.016,0.016,0
AAR.AX,04 Oct 2019,0.097,0.11,0.09,0.105,1137551
AAU.AX,04 Oct 2019,0.01,0.01,0.01,0.01,92000
AB1.AX,04 Oct 2019,0.18,0.18,0.18,0.18,0
AB1O.AX,04 Oct 2019,0.1,0.1,0.1,0.1,0
ABA.AX,04 Oct 2019,5.41,5.5,5.39,5.39,24295
ABC.AX,04 Oct 2019,2.94,2.96,2.9,2.91,1560349
ABCKOC.AX,04 Oct 2019,0.68,0.68,0.68,0.68,0
ABCKOQ.AX,04 Oct 2019,1.245,1.245,1.245,1.245,0
ABL.AX,04 Oct 2019,0.003,0.003,0.003,0.003,0
ABP.AX,04 Oct 2019,3.89,3.98,3.88,3.96,868305
ABR.AX,04 Oct 2019,0.295,0.3,0.28,0.28,253253
ABT.AX,04 Oct 2019,0.058,0.058,0.058,0.058,0
ABV.AX,04 Oct 2019,0.024,0.025,0.024,0.025,274825
ABW.AX,04 Oct 2019,0.19,0.19,0.19,0.19,0
ABX.AX,04 Oct 2019,0.105,0.105,0.105,0.105,0
AC8.AX,04 Oct 2019,0.34,0.34,0.33,0.34,283942
ACB.AX,04 Oct 2019,0.03,0.03,0.03,0.03,0
ACDC.AX,04 Oct 2019,46.37,46.37,46.37,46.37,0
ACF.AX,04 Oct 2019,0.25,0.255,0.245,0.25,533523
ACP.AX,04 Oct 2019,0.008,0.008,0.008,0.008,0
ACQ.AX,04 Oct 2019,1.08,1.085,1.08,1.08,111000
ACR.AX,04 Oct 2019,0.185,0.185,0.18,0.18,238409
ACS.AX,04 Oct 2019,0.003,0.003,0.003,0.003,0
ACW.AX,04 Oct 2019,0.051,0.055,0.048,0.05,90205297
AD1.AX,04 Oct 2019,0.016,0.016,0.016,0.016,0
AD8.AX,04 Oct 2019,7.75,7.89,7.55,7.57,153886
ADA.AX,04 Oct 2019,0.445,0.445,0.43,0.43,66305
ADD.AX,04 Oct 2019,0.009,0.009,0.009,0.009,0
ADH.AX,04 Oct 2019,1.9,1.925,1.88,1.905,401229
ADI.AX,04 Oct 2019,2.95,2.95,2.92,2.94,75792
ADJ.AX,04 Oct 2019,0.026,0.028,0.026,0.028,650000
ADN.AX,04 Oct 2019,0.057,0.059,0.055,0.056,8814242
ADNOB.AX,04 Oct 2019,0.045,0.046,0.044,0.044,924900
ADO.AX,04 Oct 2019,0.012,0.013,0.012,0.013,471870
ADOO.AX,04 Oct 2019,0.004,0.004,0.004,0.004,0
ADR.AX,04 Oct 2019,0.031,0.032,0.031,0.032,208000
ADT.AX,04 Oct 2019,1.04,1.04,1.01,1.02,87287
ADV.AX,04 Oct 2019,0.004,0.004,0.003,0.004,2375015
ADX.AX,04 Oct 2019,0.012,0.012,0.012,0.012,0
ADY.AX,04 Oct 2019,0.01,0.01,0.01,0.01,9600
AEB.AX,04 Oct 2019,0.009,0.009,0.009,0.009,0
AEBO.AX,04 Oct 2019,0.002,0.002,0.002,0.002,0
AEE.AX,04 Oct 2019,0.009,0.009,0.008,0.008,1208879
AEF.AX,04 Oct 2019,2.35,2.36,2.33,2.35,48294
AEG.AX,04 Oct 2019,0.955,0.955,0.955,0.955,314
AEI.AX,04 Oct 2019,0.265,0.265,0.25,0.25,24500
AER.AX,04 Oct 2019,0.12,0.12,0.12,0.12,39500
AEV.AX,04 Oct 2019,0.006,0.006,0.006,0.006,0
AFA.AX,04 Oct 2019,0.1,0.1,0.1,0.1,0
AFG.AX,04 Oct 2019,2.23,2.32,2.2,2.29,213330
AFI.AX,04 Oct 2019,6.33,6.37,6.31,6.31,342735
AFL.AX,04 Oct 2019,0.17,0.17,0.17,0.17,0
AFP.AX,04 Oct 2019,2.8,2.8,2.8,2.8,0
AFR.AX,04 Oct 2019,0.014,0.014,0.014,0.014,0
AFT.AX,04 Oct 2019,0.001,0.001,0.001,0.001,0
AGD.AX,04 Oct 2019,0.077,0.077,0.077,0.077,0
AGE.AX,04 Oct 2019,0.003,0.003,0.003,0.003,400000
AGEO.AX,04 Oct 2019,0.001,0.001,0.001,0.001,0
AGG.AX,04 Oct 2019,5.66,5.74,5.65,5.65,2897
AGH.AX,04 Oct 2019,0.67,0.68,0.65,0.66,1150371
AGI.AX,04 Oct 2019,0.76,0.77,0.75,0.765,18587
AGJ.AX,04 Oct 2019,0.065,0.065,0.065,0.065,0
AGL.AX,04 Oct 2019,18.94,19.08,18.9,19.02,1259610
AGLBOA.AX,04 Oct 2019,20.88,20.88,20.88,20.88,0
AGLKOB.AX,04 Oct 2019,1.13,1.13,1.13,1.13,0
AGLKOC.AX,04 Oct 2019,5.38,5.38,5.38,5.38,0
AGLKOD.AX,04 Oct 2019,3.3,3.3,3.3,3.3,0
AGLKOF.AX,04 Oct 2019,5.55,5.55,5.55,5.55,0
AGLKOQ.AX,04 Oct 2019,3.29,3.29,3.29,3.29,0
AGM.AX,04 Oct 2019,1.98,1.98,1.98,1.98,0
AGR.AX,04 Oct 2019,0.195,0.2,0.195,0.2,72100
AGS.AX,04 Oct 2019,0.14,0.14,0.14,0.14,170835
AGVT.AX,04 Oct 2019,51.56,51.56,51.56,51.56,0
AGX1.AX,04 Oct 2019,5.24,5.24,5.24,5.24,0
AGY.AX,04 Oct 2019,0.072,0.073,0.072,0.072,314336
AGYO.AX,04 Oct 2019,0.027,0.027,0.027,0.027,0
AHF.AX,04 Oct 2019,0.125,0.125,0.12,0.12,188196
AHK.AX,04 Oct 2019,0.034,0.034,0.034,0.034,0
AHL.AX,04 Oct 2019,0.01,0.011,0.01,0.011,2012500
AHN.AX,04 Oct 2019,0.02,0.02,0.02,0.02,0
AHQ.AX,04 Oct 2019,0.145,0.145,0.145,0.145,207964
AHX.AX,04 Oct 2019,0.48,0.48,0.47,0.47,13000
AHY.AX,04 Oct 2019,0.935,0.945,0.93,0.94,885895
AHZ.AX,04 Oct 2019,0.06,0.06,0.06,0.06,0
AHZO.AX,04 Oct 2019,0.03,0.03,0.03,0.03,0
AIA.AX,04 Oct 2019,8.49,8.56,8.47,8.47,111994
AIB.AX,04 Oct 2019,0.13,0.13,0.13,0.13,0
AIQ.AX,04 Oct 2019,0.094,0.094,0.094,0.094,0
AIR.AX,04 Oct 2019,0.715,0.715,0.715,0.715,0
AIS.AX,04 Oct 2019,0.06,0.06,0.059,0.059,25000
AIV.AX,04 Oct 2019,0.18,0.18,0.18,0.18,0
AIY.AX,04 Oct 2019,0.026,0.026,0.026,0.026,0
AIYOB.AX,04 Oct 2019,0.006,0.006,0.006,0.006,0
AIZ.AX,04 Oct 2019,2.65,2.66,2.61,2.61,96959
AJC.AX,04 Oct 2019,0.001,0.001,0.001,0.001,0
AJJ.AX,04 Oct 2019,0.071,0.071,0.071,0.071,0
AJL.AX,04 Oct 2019,0.12,0.125,0.12,0.125,56486
AJM.AX,04 Oct 2019,0.065,0.071,0.065,0.068,2329730
AJMOB.AX,04 Oct 2019,0.019,0.019,0.019,0.019,200000
AJQ.AX,04 Oct 2019,0.049,0.05,0.049,0.05,29839
AJX.AX,04 Oct 2019,0.135,0.135,0.125,0.125,1121185
AJY.AX,04 Oct 2019,0.12,0.12,0.12,0.12,0
AKG.AX,04 Oct 2019,0.68,0.68,0.68,0.68,0
AKM.AX,04 Oct 2019,0.014,0.014,0.014,0.014,364999
AKN.AX,04 Oct 2019,0.002,0.002,0.002,0.002,0
AKP.AX,04 Oct 2019,18.51,19.12,18.5,18.83,8636
AL8.AX,04 Oct 2019,0.048,0.048,0.048,0.048,100000
ALC.AX,04 Oct 2019,0.265,0.265,0.26,0.26,1504128
ALF.AX,04 Oct 2019,0.96,0.975,0.96,0.965,295282
ALG.AX,04 Oct 2019,0.965,0.97,0.947,0.96,936088
ALGKOC.AX,04 Oct 2019,0.3,0.3,0.3,0.3,0
ALGKOR.AX,04 Oct 2019,0.66,0.66,0.66,0.66,0
ALI.AX,04 Oct 2019,2.36,2.4,2.33,2.38,231958
ALK.AX,04 Oct 2019,0.72,0.725,0.69,0.71,855414
ALL.AX,04 Oct 2019,30.54,31.04,30.39,30.86,1824010
ALLKOA.AX,04 Oct 2019,9.1,9.1,9.1,9.1,0
ALLKOC.AX,04 Oct 2019,9.57,9.57,9.57,9.57,0
ALLKOD.AX,04 Oct 2019,5.21,5.21,5.21,5.21,0
ALLKOG.AX,04 Oct 2019,19.9,19.9,19.9,19.9,0
ALLKOP.AX,04 Oct 2019,5.61,5.61,5.61,5.61,0
ALLKOQ.AX,04 Oct 2019,4.2,4.2,4.2,4.2,0
ALQ.AX,04 Oct 2019,7.98,8.07,7.77,8,1408986
ALQKOB.AX,04 Oct 2019,1.845,1.845,1.845,1.845,0
ALQKOC.AX,04 Oct 2019,1.575,1.575,1.575,1.575,0
ALQKOD.AX,04 Oct 2019,2.39,2.39,2.39,2.39,0
ALQKOR.AX,04 Oct 2019,1.74,1.74,1.74,1.74,0
ALQKOS.AX,04 Oct 2019,2.89,2.89,2.89,2.89,0
ALQKOU.AX,04 Oct 2019,2.55,2.55,2.55,2.55,0
ALT.AX,04 Oct 2019,0.003,0.003,0.003,0.003,230649
ALU.AX,04 Oct 2019,32.31,32.97,32.28,32.34,495952
ALUKOA.AX,04 Oct 2019,21.34,21.34,21.34,21.34,0
ALUKOB.AX,04 Oct 2019,18.08,18.08,18.08,18.08,0
ALUKOP.AX,04 Oct 2019,11.57,11.57,11.57,11.57,45
ALUKOS.AX,04 Oct 2019,5.48,5.48,5.48,5.48,0
ALX.AX,04 Oct 2019,7.87,8.01,7.85,8,1608891
ALXKOA.AX,04 Oct 2019,2.21,2.21,2.21,2.21,0
ALXKOB.AX,04 Oct 2019,2.38,2.38,2.38,2.38,0
ALXKOQ.AX,04 Oct 2019,1.55,1.55,1.55,1.55,0
ALXKOR.AX,04 Oct 2019,1.63,1.63,1.63,1.63,0
ALXKOS.AX,04 Oct 2019,2.26,2.26,2.26,2.26,0
ALY.AX,04 Oct 2019,0.013,0.013,0.013,0.013,0
AMA.AX,04 Oct 2019,1.305,1.34,1.3,1.325,4678997
AMB.AX,04 Oct 2019,0.1,0.1,0.1,0.1,0
AMC.AX,04 Oct 2019,14,14.12,14,14.04,2815911
AMCBOE.AX,04 Oct 2019,15.32,15.32,15.32,15.32,0
AMCKOD.AX,04 Oct 2019,1.765,1.765,1.765,1.765,1000
AMCKOQ.AX,04 Oct 2019,2.57,2.57,2.57,2.57,0
AMCKOR.AX,04 Oct 2019,2.21,2.21,2.21,2.21,0
AMD.AX,04 Oct 2019,0.009,0.009,0.009,0.009,0
AMDOA.AX,04 Oct 2019,0.001,0.001,0.001,0.001,0
AME.AX,04 Oct 2019,0.04,0.04,0.04,0.04,0
AMG.AX,04 Oct 2019,0.1,0.105,0.097,0.1,916155
AMH.AX,04 Oct 2019,0.875,0.875,0.875,0.875,70714
AMI.AX,04 Oct 2019,0.455,0.455,0.42,0.42,3880214
AML.AX,04 Oct 2019,0.135,0.135,0.13,0.13,85000
AMN.AX,04 Oct 2019,0.55,0.57,0.55,0.57,59646
AMO.AX,04 Oct 2019,0.1,0.1,0.1,0.1,0
AMP.AX,04 Oct 2019,1.72,1.727,1.695,1.7,12777097
AMPBOC.AX,04 Oct 2019,1.985,1.985,1.985,1.985,0
AMPBOI.AX,04 Oct 2019,1.75,1.75,1.75,1.75,0
AMPKOA.AX,04 Oct 2019,0.69,0.69,0.69,0.69,0
AMPKOB.AX,04 Oct 2019,0.88,0.88,0.88,0.88,0
AMPKOE.AX,04 Oct 2019,0.4,0.4,0.4,0.4,1000
AMPKOF.AX,04 Oct 2019,0.78,0.78,0.78,0.78,0
AMPKOP.AX,04 Oct 2019,0.305,0.305,0.305,0.305,0
AMPKOS.AX,04 Oct 2019,0.91,0.91,0.91,0.91,10000
AMPKOT.AX,04 Oct 2019,0.56,0.56,0.56,0.56,0
AMPKOV.AX,04 Oct 2019,1.375,1.375,1.375,1.375,0
AMPLOA.AX,04 Oct 2019,0.6,0.6,0.6,0.6,0
AMPLOC.AX,04 Oct 2019,0.205,0.205,0.205,0.205,0
AMPLOQ.AX,04 Oct 2019,0.675,0.675,0.675,0.675,0
AMPLOR.AX,04 Oct 2019,0.82,0.82,0.82,0.82,0
AMPLOU.AX,04 Oct 2019,0.485,0.485,0.485,0.485,0
AMPLOV.AX,04 Oct 2019,0.425,0.425,0.425,0.425,0
AMPPA.AX,04 Oct 2019,103.69,103.75,103.5,103.75,4169
AMS.AX,04 Oct 2019,1.54,1.55,1.465,1.5,285858
AMT.AX,04 Oct 2019,0.11,0.11,0.11,0.11,0
ANG.AX,04 Oct 2019,0.18,0.18,0.18,0.18,148704
ANL.AX,04 Oct 2019,0.003,0.003,0.003,0.003,993887
ANN.AX,04 Oct 2019,26.48,26.65,26.26,26.37,345076
ANNKOB.AX,04 Oct 2019,5.22,5.22,5.22,5.22,0
ANO.AX,04 Oct 2019,5.7,5.87,5.7,5.82,23091
ANP.AX,04 Oct 2019,0.089,0.1,0.089,0.097,9842438
ANQ.AX,04 Oct 2019,0.003,0.003,0.003,0.003,0
ANR.AX,04 Oct 2019,0.225,0.23,0.225,0.23,9347
ANS.AX,04 Oct 2019,0.017,0.017,0.017,0.017,0
ANW.AX,04 Oct 2019,0.002,0.003,0.002,0.003,7750683
ANZ.AX,04 Oct 2019,27.33,27.4,27.1,27.17,4610752
ANZBOD.AX,04 Oct 2019,28.6,28.6,28.6,28.6,0
ANZBOF.AX,04 Oct 2019,27.57,27.57,27.57,27.57,0
ANZBOJ.AX,04 Oct 2019,32.58,32.58,32.58,32.58,0
ANZBOK.AX,04 Oct 2019,27.38,27.38,27.38,27.38,0
ANZKOH.AX,04 Oct 2019,4.05,4.05,4.05,4.05,0
ANZKOI.AX,04 Oct 2019,6.41,6.41,6.41,6.41,0
ANZKOK.AX,04 Oct 2019,5.33,5.33,5.33,5.33,0
ANZKOM.AX,04 Oct 2019,5.91,5.91,5.91,5.91,0
ANZKON.AX,04 Oct 2019,10.23,10.23,10.23,10.23,0
ANZKOQ.AX,04 Oct 2019,2.25,2.25,2.25,2.25,0
ANZKOS.AX,04 Oct 2019,13.75,13.75,13.75,13.75,0
ANZKOV.AX,04 Oct 2019,3.47,3.68,3.47,3.68,2400
ANZKOX.AX,04 Oct 2019,10.9,10.9,10.9,10.9,0
ANZKOY.AX,04 Oct 2019,5.98,5.98,5.98,5.98,0
ANZLOA.AX,04 Oct 2019,5.03,5.03,5.03,5.03,0
ANZLOB.AX,04 Oct 2019,1.035,1.035,1.035,1.035,0
ANZLOC.AX,04 Oct 2019,2.5,2.5,2.5,2.5,0
ANZLOF.AX,04 Oct 2019,1.175,1.175,1.175,1.175,0
ANZLOG.AX,04 Oct 2019,1.43,1.43,1.43,1.43,0
ANZLOP.AX,04 Oct 2019,2.01,2.01,2.01,2.01,0
ANZLOQ.AX,04 Oct 2019,0.76,0.76,0.76,0.76,0
ANZLOR.AX,04 Oct 2019,1.995,1.995,1.995,1.995,0
ANZLOS.AX,04 Oct 2019,3.15,3.15,3.15,3.15,0
