Symbol,Date,Open,High,Low,Close,Volume
1AD.AX,10 May 2018,0.29,0.29,0.29,0.29,3000
1AG.AX,10 May 2018,0.045,0.045,0.044,0.044,1011645
1AL.AX,10 May 2018,0.95,0.95,0.95,0.95,0
1ST.AX,10 May 2018,0.04,0.04,0.04,0.04,0
3DP.AX,10 May 2018,0.066,0.066,0.064,0.065,391896
3PL.AX,10 May 2018,1.46,1.47,1.46,1.465,1668
4CE.AX,10 May 2018,0.07,0.073,0.07,0.072,1403773
4DS.AX,10 May 2018,0.059,0.061,0.058,0.06,911956
5GN.AX,10 May 2018,0.545,0.545,0.525,0.545,19750
88E.AX,10 May 2018,0.038,0.039,0.038,0.039,28358621
8CO.AX,10 May 2018,0.058,0.058,0.058,0.058,0
8EC.AX,10 May 2018,0.89,0.9,0.89,0.9,46051
8IH.AX,10 May 2018,0.115,0.115,0.115,0.115,31722
9SP.AX,10 May 2018,0.041,0.042,0.039,0.042,1242477
A200.AX,10 May 2018,101.38,101.38,100.98,101.01,2498
A2M.AX,10 May 2018,12.19,12.19,11.93,11.98,2340653
A2MKOA.AX,10 May 2018,3.81,3.81,3.81,3.81,0
A2MKOC.AX,10 May 2018,9.28,9.28,9.28,9.28,0
A2MKOG.AX,10 May 2018,6.86,6.86,6.86,6.86,0
A2MKOH.AX,10 May 2018,5.9,5.9,5.9,5.9,0
A2MKOR.AX,10 May 2018,3.62,3.62,3.62,3.62,0
A3D.AX,10 May 2018,0.55,0.55,0.55,0.55,2000
A3DO.AX,10 May 2018,0.09,0.09,0.09,0.09,70500
AAA.AX,10 May 2018,50.09,50.1,50.09,50.09,39146
AAC.AX,10 May 2018,1.16,1.165,1.115,1.12,1293345
AACKOB.AX,10 May 2018,0.67,0.67,0.67,0.67,0
AAJ.AX,10 May 2018,0.021,0.021,0.021,0.021,132320
AAP.AX,10 May 2018,0.03,0.03,0.03,0.03,0
AAR.AX,10 May 2018,0.083,0.084,0.079,0.079,816172
AAU.AX,10 May 2018,0.011,0.011,0.01,0.01,270296
AB1.AX,10 May 2018,0.049,0.051,0.048,0.049,1498159
ABA.AX,10 May 2018,5.5,5.5,5.5,5.5,356
ABC.AX,10 May 2018,6.6,6.62,6.56,6.57,4563872
ABCKOQ.AX,10 May 2018,2.35,2.35,2.35,2.35,0
