Symbol,Date,Open,High,Low,Close,Volume
14D.AX,14 Mar 2019,0.31,0.325,0.305,0.325,192160
14DO.AX,14 Mar 2019,0.1,0.1,0.1,0.1,0
1AD.AX,14 Mar 2019,0.24,0.24,0.24,0.24,0
1AG.AX,14 Mar 2019,0.03,0.03,0.029,0.029,229414
1AL.AX,14 Mar 2019,0.85,0.85,0.85,0.85,0
1ST.AX,14 Mar 2019,0.028,0.028,0.028,0.028,70000
3DP.AX,14 Mar 2019,0.043,0.047,0.043,0.047,2441600
3PL.AX,14 Mar 2019,1.08,1.08,1.08,1.08,0
4CE.AX,14 Mar 2019,0.011,0.011,0.011,0.011,53186
4DS.AX,14 Mar 2019,0.079,0.082,0.077,0.077,4269600
5GN.AX,14 Mar 2019,0.69,0.695,0.69,0.69,44345
88E.AX,14 Mar 2019,0.015,0.015,0.015,0.015,15194222
8CO.AX,14 Mar 2019,0.045,0.045,0.044,0.044,23999
8COO.AX,14 Mar 2019,0.01,0.01,0.01,0.01,0
8EC.AX,14 Mar 2019,0.7,0.7,0.7,0.7,0
8IH.AX,14 Mar 2019,0.075,0.075,0.075,0.075,0
8VI.AX,14 Mar 2019,0.55,0.55,0.55,0.55,0
9SP.AX,14 Mar 2019,0.042,0.042,0.037,0.04,2935632
A1G.AX,14 Mar 2019,0.255,0.285,0.25,0.26,926387
A200.AX,14 Mar 2019,104.33,104.33,103.92,104.06,2140
A2B.AX,14 Mar 2019,2.15,2.15,2.08,2.15,56201
A2M.AX,14 Mar 2019,13.85,13.89,13.645,13.72,2728939
A2MKOC.AX,14 Mar 2019,6.88,6.88,6.88,6.88,0
A2MKOG.AX,14 Mar 2019,8.52,8.52,8.52,8.52,0
A2MKOH.AX,14 Mar 2019,7.12,7.12,7.12,7.12,0
A2MKOR.AX,14 Mar 2019,7.01,7.01,7.01,7.01,0
A3D.AX,14 Mar 2019,0.4,0.415,0.4,0.41,99846
A3DO.AX,14 Mar 2019,0.16,0.16,0.16,0.16,0
A40.AX,14 Mar 2019,0.19,0.19,0.185,0.185,227047
A4N.AX,14 Mar 2019,0.12,0.12,0.12,0.12,17818
AAA.AX,14 Mar 2019,50.1,50.11,50.1,50.1,251268
AAC.AX,14 Mar 2019,0.985,0.99,0.95,0.955,1361056
AACKOB.AX,14 Mar 2019,0.345,0.345,0.345,0.345,0
AAJ.AX,14 Mar 2019,0.007,0.007,0.007,0.007,373214
AAP.AX,14 Mar 2019,0.018,0.018,0.018,0.018,0
AAR.AX,14 Mar 2019,0.06,0.06,0.06,0.06,0
AAU.AX,14 Mar 2019,0.008,0.008,0.008,0.008,0
AB1.AX,14 Mar 2019,0.1,0.105,0.099,0.1,2958111
AB1O.AX,14 Mar 2019,0.035,0.035,0.035,0.035,0
ABA.AX,14 Mar 2019,5.27,5.32,5.16,5.2,31894
ABC.AX,14 Mar 2019,4.54,4.59,4.49,4.58,1086464
ABCKOA.AX,14 Mar 2019,0.815,0.815,0.815,0.815,0
ABCKOC.AX,14 Mar 2019,1.25,1.25,1.25,1.25,0
ABCKOQ.AX,14 Mar 2019,2.16,2.16,2.16,2.16,0
ABL.AX,14 Mar 2019,0.004,0.004,0.004,0.004,20000
ABP.AX,14 Mar 2019,3.71,3.72,3.64,3.68,609020
