Symbol,Date,Open,High,Low,Close,Volume
14D.AX,19 Nov 2019,0.18,0.18,0.16,0.175,401117
14DO.AX,19 Nov 2019,0.03,0.03,0.026,0.026,80500
1AD.AX,19 Nov 2019,0.12,0.125,0.12,0.12,150324
1ADO.AX,19 Nov 2019,0.045,0.045,0.045,0.045,0
1AG.AX,19 Nov 2019,0.032,0.035,0.031,0.035,268530
1AL.AX,19 Nov 2019,0.86,0.86,0.86,0.86,0
1ST.AX,19 Nov 2019,0.087,0.087,0.083,0.085,533337
2BE.AX,19 Nov 2019,0.13,0.13,0.13,0.13,60000
360.AX,19 Nov 2019,3.2,3.21,3.05,3.05,386279
3DP.AX,19 Nov 2019,0.059,0.063,0.059,0.063,1721889
3PL.AX,19 Nov 2019,0.875,0.9,0.875,0.895,11667
4CE.AX,19 Nov 2019,0.015,0.015,0.015,0.015,158300
4DS.AX,19 Nov 2019,0.057,0.057,0.057,0.057,611859
5GN.AX,19 Nov 2019,0.82,0.82,0.77,0.77,292891
88E.AX,19 Nov 2019,0.016,0.016,0.015,0.016,25848335
8CO.AX,19 Nov 2019,0.125,0.13,0.11,0.12,606598
8COO.AX,19 Nov 2019,0.07,0.07,0.07,0.07,0
8EC.AX,19 Nov 2019,0.067,0.067,0.067,0.067,0
8IH.AX,19 Nov 2019,0.08,0.08,0.08,0.08,14000
8VI.AX,19 Nov 2019,0.15,0.15,0.15,0.15,0
9SP.AX,19 Nov 2019,0.02,0.02,0.019,0.019,2151030
A1G.AX,19 Nov 2019,0.185,0.185,0.185,0.185,10000
A1M.AX,19 Nov 2019,0.335,0.35,0.33,0.35,51616
A200.AX,19 Nov 2019,113.91,114.36,113.72,114.3,6436
A2B.AX,19 Nov 2019,1.625,1.625,1.6,1.6,5351
A2M.AX,19 Nov 2019,14.12,14.2,13.19,13.37,16334443
A2MKOA.AX,19 Nov 2019,4.53,4.7,3.73,4,103821
A2MKOC.AX,19 Nov 2019,6.35,6.35,5.55,5.55,8100
A2MKOG.AX,19 Nov 2019,7.5,7.5,7.5,7.5,0
A2MKOH.AX,19 Nov 2019,7,7,6.32,6.32,6000
A2MKOR.AX,19 Nov 2019,12.25,12.25,12.25,12.25,0
A2MKOT.AX,19 Nov 2019,9.81,9.81,9.81,9.81,0
A2MKOU.AX,19 Nov 2019,5.3,5.36,5.3,5.36,2000
A3D.AX,19 Nov 2019,0.25,0.25,0.235,0.235,73833
A3DO.AX,19 Nov 2019,0.06,0.06,0.06,0.06,0
A40.AX,19 Nov 2019,0.082,0.082,0.082,0.082,0
A4N.AX,19 Nov 2019,0.14,0.14,0.14,0.14,145142
AAA.AX,19 Nov 2019,50.105,50.11,50.1,50.1,128997
AAC.AX,19 Nov 2019,0.98,1.02,0.98,1.01,790495
AACKOB.AX,19 Nov 2019,0.27,0.27,0.27,0.27,13000
AAJ.AX,19 Nov 2019,0.003,0.003,0.003,0.003,1800000
AAP.AX,19 Nov 2019,0.013,0.013,0.013,0.013,0
AAR.AX,19 Nov 2019,0.094,0.094,0.093,0.093,237934
AAU.AX,19 Nov 2019,0.009,0.009,0.009,0.009,100000
AB1.AX,19 Nov 2019,0.18,0.18,0.18,0.18,0
