Symbol,Date,Open,High,Low,Close,Volume
14D.AX,11 Apr 2019,0.305,0.31,0.295,0.3,223896
14DO.AX,11 Apr 2019,0.09,0.09,0.09,0.09,0
1AD.AX,11 Apr 2019,0.24,0.25,0.24,0.25,40000
1AG.AX,11 Apr 2019,0.043,0.043,0.043,0.043,0
1AL.AX,11 Apr 2019,0.93,0.93,0.93,0.93,0
1ST.AX,11 Apr 2019,0.052,0.062,0.052,0.054,1901307
3DP.AX,11 Apr 2019,0.045,0.045,0.041,0.044,1591268
3PL.AX,11 Apr 2019,1.06,1.07,1.06,1.07,9351
4CE.AX,11 Apr 2019,0.009,0.009,0.007,0.009,3827482
4DS.AX,11 Apr 2019,0.081,0.082,0.075,0.075,12505926
5GN.AX,11 Apr 2019,0.9,0.9,0.86,0.865,356390
88E.AX,11 Apr 2019,0.014,0.014,0.014,0.014,1375282
8CO.AX,11 Apr 2019,0.061,0.075,0.061,0.072,1214498
8COO.AX,11 Apr 2019,0.028,0.035,0.028,0.035,400000
8EC.AX,11 Apr 2019,0.71,0.715,0.71,0.715,110000
8IH.AX,11 Apr 2019,0.064,0.065,0.064,0.065,238500
8VI.AX,11 Apr 2019,0.55,0.55,0.55,0.55,0
9SP.AX,11 Apr 2019,0.023,0.023,0.021,0.021,1286578
A1G.AX,11 Apr 2019,0.215,0.215,0.215,0.215,0
A200.AX,11 Apr 2019,103.91,103.92,103.5,103.75,5518
A2B.AX,11 Apr 2019,2.11,2.14,2.07,2.13,22877
A2M.AX,11 Apr 2019,13.8,13.9,13.7,13.71,1159236
A2MKOA.AX,11 Apr 2019,4.73,4.73,4.73,4.73,0
A2MKOC.AX,11 Apr 2019,6.39,6.39,6.25,6.25,6495
A2MKOG.AX,11 Apr 2019,8.52,8.52,8.52,8.52,0
A2MKOH.AX,11 Apr 2019,6.93,6.93,6.93,6.93,4000
A2MKOR.AX,11 Apr 2019,7.01,7.01,7.01,7.01,0
A3D.AX,11 Apr 2019,0.38,0.39,0.38,0.38,72524
A3DO.AX,11 Apr 2019,0.13,0.13,0.13,0.13,2692
A40.AX,11 Apr 2019,0.175,0.18,0.17,0.17,697557
A4N.AX,11 Apr 2019,0.11,0.11,0.11,0.11,0
AAA.AX,11 Apr 2019,50.1,50.11,50.1,50.11,95583
AAC.AX,11 Apr 2019,1.095,1.12,1.09,1.09,433668
AACKOB.AX,11 Apr 2019,0.385,0.385,0.385,0.385,0
AAJ.AX,11 Apr 2019,0.006,0.006,0.006,0.006,0
AAP.AX,11 Apr 2019,0.018,0.018,0.017,0.017,36585
AAR.AX,11 Apr 2019,0.082,0.084,0.082,0.084,112499
AAU.AX,11 Apr 2019,0.01,0.01,0.01,0.01,1000000
AB1.AX,11 Apr 2019,0.15,0.155,0.135,0.14,6870730
AB1O.AX,11 Apr 2019,0.065,0.065,0.065,0.065,0
ABA.AX,11 Apr 2019,5.09,5.09,5.05,5.05,29452
ABC.AX,11 Apr 2019,4.32,4.34,4.29,4.32,750654
ABCKOC.AX,11 Apr 2019,1.25,1.25,1.25,1.25,0
ABCKOQ.AX,11 Apr 2019,2.16,2.16,2.16,2.16,0
ABL.AX,11 Apr 2019,0.004,0.004,0.004,0.004,0
ABP.AX,11 Apr 2019,3.62,3.66,3.62,3.64,344900
ABR.AX,11 Apr 2019,0.2,0.2,0.2,0.2,50000
ABT.AX,11 Apr 2019,0.115,0.115,0.115,0.115,0
ABV.AX,11 Apr 2019,0.012,0.012,0.012,0.012,0
ABW.AX,11 Apr 2019,0.19,0.19,0.19,0.19,0
ABX.AX,11 Apr 2019,0.105,0.11,0.105,0.11,162865
AC8.AX,11 Apr 2019,0.4,0.425,0.4,0.415,1027042
ACB.AX,11 Apr 2019,0.037,0.037,0.037,0.037,9005
ACDC.AX,11 Apr 2019,48.12,48.19,48.12,48.14,940
ACF.AX,11 Apr 2019,0.38,0.385,0.37,0.375,83284
ACP.AX,11 Apr 2019,0.008,0.008,0.008,0.008,0
ACQ.AX,11 Apr 2019,1.1,1.1,1.1,1.1,32634
ACR.AX,11 Apr 2019,0.235,0.235,0.225,0.225,72320
ACS.AX,11 Apr 2019,0.006,0.006,0.006,0.006,140000
ACW.AX,11 Apr 2019,0.055,0.055,0.052,0.052,2618069
AD1.AX,11 Apr 2019,0.01,0.01,0.009,0.009,400000
AD8.AX,11 Apr 2019,6.3,6.31,6.25,6.25,144186
ADA.AX,11 Apr 2019,0.78,0.78,0.745,0.745,37049
ADD.AX,11 Apr 2019,0.01,0.01,0.01,0.01,0
ADH.AX,11 Apr 2019,1.665,1.67,1.65,1.65,202432
ADI.AX,11 Apr 2019,2.87,2.88,2.84,2.85,22419
ADJ.AX,11 Apr 2019,0.029,0.03,0.029,0.03,1178289
ADN.AX,11 Apr 2019,0.006,0.006,0.005,0.005,841452
ADNOB.AX,11 Apr 2019,0.003,0.003,0.003,0.003,0
ADO.AX,11 Apr 2019,0.017,0.017,0.017,0.017,388991
ADR.AX,11 Apr 2019,0.03,0.03,0.03,0.03,0
ADT.AX,11 Apr 2019,1.1,1.1,1.055,1.08,199043
ADV.AX,11 Apr 2019,0.003,0.003,0.003,0.003,0
ADX.AX,11 Apr 2019,0.007,0.007,0.007,0.007,300000
ADY.AX,11 Apr 2019,0.012,0.012,0.011,0.011,43580
AEB.AX,11 Apr 2019,0.009,0.009,0.009,0.009,0
AEBO.AX,11 Apr 2019,0.002,0.002,0.002,0.002,0
AEE.AX,11 Apr 2019,0.013,0.013,0.013,0.013,7555183
AEF.AX,11 Apr 2019,2.25,2.31,2.25,2.28,52717
AEG.AX,11 Apr 2019,0.95,0.95,0.945,0.945,7500
AEI.AX,11 Apr 2019,0.18,0.225,0.18,0.205,1081822
AER.AX,11 Apr 2019,0.052,0.052,0.052,0.052,0
AEV.AX,11 Apr 2019,0.018,0.018,0.018,0.018,918490
AFA.AX,11 Apr 2019,0.11,0.11,0.11,0.11,0
AFG.AX,11 Apr 2019,1.215,1.23,1.215,1.23,454786
AFI.AX,11 Apr 2019,5.89,5.9,5.84,5.88,481560
AFP.AX,11 Apr 2019,1.975,1.975,1.975,1.975,0
AFR.AX,11 Apr 2019,0.012,0.012,0.012,0.012,0
AFT.AX,11 Apr 2019,0.001,0.001,0.001,0.001,0
AGD.AX,11 Apr 2019,0.085,0.085,0.085,0.085,0
AGE.AX,11 Apr 2019,0.004,0.004,0.003,0.004,4183898
AGEO.AX,11 Apr 2019,0.001,0.001,0.001,0.001,0
AGG.AX,11 Apr 2019,3.84,3.84,3.73,3.73,7637
AGH.AX,11 Apr 2019,0.43,0.49,0.43,0.485,1481736
AGI.AX,11 Apr 2019,0.8,0.82,0.8,0.82,36671
AGJ.AX,11 Apr 2019,0.032,0.032,0.032,0.032,0
AGL.AX,11 Apr 2019,21.51,21.89,21.49,21.77,2962604
AGLKOB.AX,11 Apr 2019,1.13,1.13,1.13,1.13,0
AGLKOC.AX,11 Apr 2019,3.31,3.31,3.31,3.31,0
AGLKOF.AX,11 Apr 2019,5.84,5.84,5.84,5.84,0
AGLKOQ.AX,11 Apr 2019,4.67,4.67,4.67,4.67,0
AGM.AX,11 Apr 2019,1.84,1.84,1.84,1.84,0
AGR.AX,11 Apr 2019,0.185,0.185,0.17,0.175,204156
AGS.AX,11 Apr 2019,0.092,0.092,0.092,0.092,24000
AGX1.AX,11 Apr 2019,5.14,5.14,5.14,5.14,2615
